From,To,Weight,TransitionType
70,149,2,normal_transition
70,16,2,normal_transition
70,162,2,normal_transition
70,164,2,normal_transition
70,173,2,normal_transition
70,180,2,normal_transition
70,182,2,normal_transition
70,190,2,normal_transition
70,195,2,normal_transition
70,197,2,normal_transition
70,199,2,normal_transition
70,20,2,normal_transition
70,21,2,normal_transition
70,22,2,normal_transition
70,25,2,normal_transition
70,26,2,normal_transition
70,31,2,normal_transition
70,34,2,normal_transition
70,35,2,normal_transition
70,38,2,normal_transition
70,41,2,normal_transition
70,48,2,normal_transition
70,49,2,normal_transition
70,5,2,normal_transition
70,56,2,normal_transition
70,6,2,normal_transition
70,64,2,normal_transition
70,67,2,normal_transition
70,68,2,normal_transition
70,69,2,normal_transition
70,70,2,normal_transition
70,72,2,normal_transition
70,73,2,normal_transition
70,77,2,normal_transition
70,81,2,normal_transition
70,84,2,normal_transition
70,90,2,normal_transition
70,92,2,normal_transition
70,98,2,normal_transition
71,1,2,normal_transition
71,103,2,normal_transition
71,105,2,normal_transition
71,107,2,normal_transition
71,111,2,normal_transition
71,114,2,normal_transition
71,118,2,normal_transition
71,12,2,normal_transition
71,124,2,normal_transition
71,125,2,normal_transition
71,132,2,normal_transition
71,135,2,normal_transition
71,145,2,normal_transition
71,148,2,normal_transition
71,15,2,normal_transition
71,154,2,normal_transition
71,155,2,normal_transition
71,165,2,normal_transition
71,170,2,normal_transition
71,171,2,normal_transition
71,174,2,normal_transition
71,175,2,normal_transition
71,188,2,normal_transition
71,191,2,normal_transition
71,20,2,normal_transition
71,22,2,normal_transition
71,25,2,normal_transition
71,26,2,normal_transition
71,30,2,normal_transition
71,36,2,normal_transition
71,40,2,normal_transition
71,42,2,normal_transition
71,45,2,normal_transition
71,48,2,normal_transition
71,51,2,normal_transition
71,55,2,normal_transition
71,56,2,normal_transition
71,69,2,normal_transition
71,81,2,normal_transition
71,88,2,normal_transition
71,92,2,normal_transition
71,98,2,normal_transition
71,99,2,normal_transition
72,103,2,normal_transition
72,111,2,normal_transition
72,118,2,normal_transition
72,119,2,normal_transition
72,121,2,normal_transition
72,123,2,normal_transition
72,124,2,normal_transition
72,131,2,normal_transition
72,139,2,normal_transition
72,140,2,normal_transition
72,141,2,normal_transition
72,146,2,normal_transition
72,154,2,normal_transition
72,163,2,normal_transition
72,182,2,normal_transition
72,190,2,normal_transition
72,21,2,normal_transition
72,24,2,normal_transition
72,28,2,normal_transition
72,32,2,normal_transition
72,35,2,normal_transition
72,37,2,normal_transition
72,43,2,normal_transition
72,50,2,normal_transition
72,52,2,normal_transition
72,70,2,normal_transition
72,71,2,normal_transition
72,80,2,normal_transition
72,81,2,normal_transition
72,87,2,normal_transition
72,90,2,normal_transition
72,92,2,normal_transition
73,1,2,normal_transition
73,100,2,normal_transition
73,104,2,normal_transition
73,107,2,normal_transition
73,109,2,normal_transition
73,113,2,normal_transition
73,123,2,normal_transition
73,127,2,normal_transition
73,133,2,normal_transition
73,140,2,normal_transition
73,16,2,normal_transition
73,161,2,normal_transition
73,168,2,normal_transition
73,172,2,normal_transition
73,18,2,normal_transition
73,192,2,normal_transition
73,33,2,normal_transition
73,34,2,normal_transition
73,45,2,normal_transition
73,50,2,normal_transition
73,55,2,normal_transition
73,59,2,normal_transition
73,60,2,normal_transition
73,62,2,normal_transition
73,79,2,normal_transition
73,80,2,normal_transition
73,91,2,normal_transition
73,96,2,normal_transition
74,10,2,normal_transition
74,11,2,normal_transition
74,110,2,normal_transition
74,116,2,normal_transition
74,121,2,normal_transition
74,129,2,normal_transition
74,135,2,normal_transition
74,136,2,normal_transition
74,139,2,normal_transition
74,146,2,normal_transition
74,152,2,normal_transition
74,159,2,normal_transition
74,162,2,normal_transition
74,165,2,normal_transition
74,167,2,normal_transition
74,174,2,normal_transition
74,177,2,normal_transition
74,180,2,normal_transition
74,191,2,normal_transition
74,193,2,normal_transition
74,196,2,normal_transition
74,198,2,normal_transition
74,2,2,normal_transition
74,26,2,normal_transition
74,29,2,normal_transition
74,43,2,normal_transition
74,45,2,normal_transition
74,57,2,normal_transition
74,63,2,normal_transition
74,74,2,normal_transition
74,75,2,normal_transition
74,79,2,normal_transition
74,83,2,normal_transition
74,84,2,normal_transition
74,94,2,normal_transition
74,95,2,normal_transition
74,97,2,normal_transition
74,99,2,normal_transition
75,1,2,normal_transition
75,10,2,normal_transition
75,104,2,normal_transition
75,105,2,normal_transition
75,113,2,normal_transition
75,128,2,normal_transition
75,132,2,normal_transition
75,144,2,normal_transition
75,158,2,normal_transition
75,163,2,normal_transition
75,165,2,normal_transition
75,17,2,normal_transition
75,179,2,normal_transition
75,187,2,normal_transition
75,192,2,normal_transition
75,25,2,normal_transition
75,30,2,normal_transition
75,31,2,normal_transition
75,33,2,normal_transition
75,36,2,normal_transition
75,49,2,normal_transition
75,57,2,normal_transition
75,66,2,normal_transition
75,68,2,normal_transition
75,69,2,normal_transition
75,7,2,normal_transition
75,73,2,normal_transition
75,76,2,normal_transition
75,78,2,normal_transition
75,8,2,normal_transition
75,85,2,normal_transition
75,95,2,normal_transition
76,109,2,normal_transition
76,113,2,normal_transition
76,114,2,normal_transition
76,115,2,normal_transition
76,133,2,normal_transition
76,136,2,normal_transition
76,145,2,normal_transition
76,146,2,normal_transition
76,149,2,normal_transition
76,155,2,normal_transition
76,162,2,normal_transition
76,165,2,normal_transition
76,166,2,normal_transition
76,174,2,normal_transition
76,176,2,normal_transition
76,182,2,normal_transition
76,186,2,normal_transition
76,187,2,normal_transition
76,189,2,normal_transition
76,191,2,normal_transition
76,192,2,normal_transition
76,193,2,normal_transition
76,20,2,normal_transition
76,25,2,normal_transition
76,30,2,normal_transition
76,41,2,normal_transition
76,45,2,normal_transition
76,49,2,normal_transition
76,58,2,normal_transition
76,68,2,normal_transition
76,69,2,normal_transition
76,7,2,normal_transition
76,71,2,normal_transition
77,101,2,normal_transition
77,11,2,normal_transition
77,135,2,normal_transition
77,138,2,normal_transition
77,149,2,normal_transition
77,15,2,normal_transition
77,151,2,normal_transition
77,154,2,normal_transition
77,156,2,normal_transition
77,164,2,normal_transition
77,18,2,normal_transition
77,180,2,normal_transition
77,182,2,normal_transition
77,183,2,normal_transition
77,191,2,normal_transition
77,199,2,normal_transition
77,20,2,normal_transition
77,23,2,normal_transition
77,27,2,normal_transition
77,29,2,normal_transition
77,37,2,normal_transition
77,38,2,normal_transition
77,43,2,normal_transition
77,47,2,normal_transition
77,55,2,normal_transition
77,61,2,normal_transition
77,64,2,normal_transition
77,65,2,normal_transition
77,66,2,normal_transition
77,70,2,normal_transition
77,74,2,normal_transition
77,77,2,normal_transition
77,79,2,normal_transition
77,9,2,normal_transition
77,91,2,normal_transition
77,96,2,normal_transition
78,101,2,normal_transition
78,11,2,normal_transition
78,110,2,normal_transition
78,116,2,normal_transition
78,132,2,normal_transition
78,134,2,normal_transition
78,135,2,normal_transition
78,143,2,normal_transition
78,146,2,normal_transition
78,148,2,normal_transition
78,149,2,normal_transition
78,153,2,normal_transition
78,155,2,normal_transition
78,161,2,normal_transition
78,163,2,normal_transition
78,167,2,normal_transition
78,175,2,normal_transition
78,176,2,normal_transition
78,182,2,normal_transition
78,188,2,normal_transition
78,189,2,normal_transition
78,190,2,normal_transition
78,191,2,normal_transition
78,20,2,normal_transition
78,200,2,normal_transition
78,21,2,normal_transition
78,23,2,normal_transition
78,25,2,normal_transition
78,29,2,normal_transition
78,33,2,normal_transition
78,35,2,normal_transition
78,36,2,normal_transition
78,42,2,normal_transition
78,45,2,normal_transition
78,46,2,normal_transition
78,49,2,normal_transition
78,52,2,normal_transition
78,7,2,normal_transition
78,79,2,normal_transition
78,83,2,normal_transition
78,85,2,normal_transition
78,9,2,normal_transition
78,91,2,normal_transition
78,96,2,normal_transition
79,109,2,normal_transition
79,117,2,normal_transition
79,119,2,normal_transition
79,122,2,normal_transition
79,126,2,normal_transition
79,130,2,normal_transition
79,134,2,normal_transition
79,135,2,normal_transition
79,136,2,normal_transition
79,137,2,normal_transition
79,15,2,normal_transition
79,151,2,normal_transition
79,162,2,normal_transition
79,168,2,normal_transition
79,174,2,normal_transition
79,18,2,normal_transition
79,181,2,normal_transition
79,188,2,normal_transition
79,190,2,normal_transition
79,191,2,normal_transition
79,192,2,normal_transition
79,196,2,normal_transition
79,197,2,normal_transition
79,198,2,normal_transition
79,29,2,normal_transition
79,30,2,normal_transition
79,32,2,normal_transition
79,40,2,normal_transition
79,52,2,normal_transition
79,6,2,normal_transition
79,69,2,normal_transition
79,80,2,normal_transition
79,81,2,normal_transition
8,102,2,normal_transition
8,106,2,normal_transition
8,107,2,normal_transition
8,109,2,normal_transition
8,110,2,normal_transition
8,111,2,normal_transition
8,119,2,normal_transition
8,121,2,normal_transition
8,126,2,normal_transition
8,133,2,normal_transition
8,137,2,normal_transition
8,138,2,normal_transition
8,140,2,normal_transition
8,142,2,normal_transition
8,144,2,normal_transition
8,148,2,normal_transition
8,153,2,normal_transition
8,168,2,normal_transition
8,169,2,normal_transition
8,179,2,normal_transition
8,184,2,normal_transition
8,185,2,normal_transition
8,192,2,normal_transition
8,199,2,normal_transition
8,2,2,normal_transition
8,20,2,normal_transition
8,200,2,normal_transition
8,22,2,normal_transition
8,4,2,normal_transition
8,43,2,normal_transition
8,48,2,normal_transition
8,56,2,normal_transition
8,59,2,normal_transition
8,64,2,normal_transition
8,89,2,normal_transition
8,90,2,normal_transition
80,104,2,normal_transition
80,114,2,normal_transition
80,115,2,normal_transition
80,12,2,normal_transition
80,122,2,normal_transition
80,133,2,normal_transition
80,135,2,normal_transition
80,136,2,normal_transition
80,138,2,normal_transition
80,139,2,normal_transition
80,142,2,normal_transition
80,144,2,normal_transition
80,149,2,normal_transition
80,15,2,normal_transition
80,161,2,normal_transition
80,162,2,normal_transition
80,163,2,normal_transition
80,17,2,normal_transition
80,182,2,normal_transition
80,188,2,normal_transition
80,19,2,normal_transition
80,191,2,normal_transition
80,196,2,normal_transition
80,20,2,normal_transition
80,23,2,normal_transition
80,29,2,normal_transition
80,31,2,normal_transition
80,38,2,normal_transition
80,4,2,normal_transition
80,41,2,normal_transition
80,43,2,normal_transition
80,45,2,normal_transition
80,53,2,normal_transition
80,58,2,normal_transition
80,59,2,normal_transition
80,60,2,normal_transition
80,67,2,normal_transition
80,70,2,normal_transition
80,73,2,normal_transition
80,82,2,normal_transition
80,9,2,normal_transition
80,92,2,normal_transition
80,98,2,normal_transition
81,1,2,normal_transition
81,101,2,normal_transition
81,102,2,normal_transition
81,104,2,normal_transition
81,11,2,normal_transition
81,115,2,normal_transition
81,119,2,normal_transition
81,120,2,normal_transition
81,122,2,normal_transition
81,128,2,normal_transition
81,133,2,normal_transition
81,151,2,normal_transition
81,155,2,normal_transition
81,160,2,normal_transition
81,162,2,normal_transition
81,164,2,normal_transition
81,169,2,normal_transition
81,17,2,normal_transition
81,175,2,normal_transition
81,181,2,normal_transition
81,182,2,normal_transition
81,187,2,normal_transition
81,193,2,normal_transition
81,194,2,normal_transition
81,196,2,normal_transition
81,29,2,normal_transition
81,33,2,normal_transition
81,45,2,normal_transition
81,46,2,normal_transition
81,51,2,normal_transition
81,56,2,normal_transition
81,61,2,normal_transition
81,63,2,normal_transition
81,65,2,normal_transition
81,7,2,normal_transition
81,73,2,normal_transition
81,77,2,normal_transition
81,87,2,normal_transition
81,88,2,normal_transition
81,93,2,normal_transition
81,94,2,normal_transition
81,96,2,normal_transition
81,99,2,normal_transition
82,11,2,normal_transition
82,110,2,normal_transition
82,125,2,normal_transition
82,131,2,normal_transition
82,132,2,normal_transition
82,133,2,normal_transition
82,14,2,normal_transition
82,141,2,normal_transition
82,142,2,normal_transition
82,144,2,normal_transition
82,155,2,normal_transition
82,157,2,normal_transition
82,160,2,normal_transition
82,164,2,normal_transition
82,17,2,normal_transition
82,173,2,normal_transition
82,174,2,normal_transition
82,180,2,normal_transition
82,181,2,normal_transition
82,182,2,normal_transition
82,183,2,normal_transition
82,185,2,normal_transition
82,191,2,normal_transition
82,193,2,normal_transition
82,199,2,normal_transition
82,200,2,normal_transition
82,26,2,normal_transition
82,27,2,normal_transition
82,3,2,normal_transition
82,41,2,normal_transition
82,42,2,normal_transition
82,48,2,normal_transition
82,49,2,normal_transition
82,63,2,normal_transition
82,65,2,normal_transition
82,78,2,normal_transition
83,102,2,normal_transition
83,109,2,normal_transition
83,110,2,normal_transition
83,111,2,normal_transition
83,117,2,normal_transition
83,12,2,normal_transition
83,124,2,normal_transition
83,129,2,normal_transition
83,132,2,normal_transition
83,139,2,normal_transition
83,142,2,normal_transition
83,145,2,normal_transition
83,15,2,normal_transition
83,150,2,normal_transition
83,152,2,normal_transition
83,155,2,normal_transition
83,157,2,normal_transition
83,158,2,normal_transition
83,164,2,normal_transition
83,183,2,normal_transition
83,184,2,normal_transition
83,185,2,normal_transition
83,188,2,normal_transition
83,189,2,normal_transition
83,19,2,normal_transition
