customer,timestamp,item,next_item,sequence_position
S8908,12,163,166,12
S8908,13,166,10,13
S8908,14,10,16,14
S8908,15,16,SINK,15
S8909,1,137,108,1
S8909,2,108,126,2
S8909,3,126,154,3
S8909,4,154,192,4
S8909,5,192,14,5
S8909,6,14,92,6
S8909,7,92,27,7
S8909,8,27,143,8
S8909,9,143,137,9
S8909,10,137,111,10
S8909,11,111,145,11
S8909,12,145,39,12
S8909,13,39,155,13
S8909,14,155,SINK,14
S891,1,176,94,1
S891,2,94,163,2
S891,3,163,112,3
S891,4,112,98,4
S891,5,98,178,5
S891,6,178,163,6
S891,7,163,119,7
S891,8,119,17,8
S891,9,17,168,9
S891,10,168,44,10
S891,11,44,148,11
S891,12,148,198,12
S891,13,198,187,13
S891,14,187,SINK,14
S8910,1,143,163,1
S8910,2,163,119,2
S8910,3,119,144,3
S8910,4,144,189,4
S8910,5,189,173,5
S8910,6,173,187,6
S8910,7,187,119,7
S8910,8,119,48,8
S8910,9,48,SINK,9
S8911,1,97,8,1
S8911,2,8,41,2
S8911,3,41,19,3
S8911,4,19,93,4
S8911,5,93,152,5
S8911,6,152,30,6
S8911,7,30,172,7
S8911,8,172,181,8
S8911,9,181,154,9
S8911,10,154,199,10
S8911,11,199,103,11
S8911,12,103,116,12
S8911,13,116,71,13
S8911,14,71,85,14
S8911,15,85,SINK,15
S8912,1,137,180,1
S8912,2,180,112,2
S8912,3,112,37,3
S8912,4,37,179,4
S8912,5,179,22,5
S8912,6,22,121,6
S8912,7,121,175,7
S8912,8,175,182,8
S8912,9,182,188,9
S8912,10,188,53,10
S8912,11,53,28,11
S8912,12,28,SINK,12
S8913,1,104,164,1
S8913,2,164,171,2
S8913,3,171,17,3
S8913,4,17,26,4
S8913,5,26,66,5
S8913,6,66,78,6
S8913,7,78,123,7
S8913,8,123,116,8
S8913,9,116,56,9
S8913,10,56,154,10
S8913,11,154,83,11
S8913,12,83,41,12
S8913,13,41,52,13
S8913,14,52,35,14
S8913,15,35,SINK,15
S8914,1,172,113,1
S8914,2,113,135,2
S8914,3,135,34,3
S8914,4,34,67,4
S8914,5,67,176,5
S8914,6,176,128,6
S8914,7,128,172,7
S8914,8,172,119,8
S8914,9,119,98,9
S8914,10,98,186,10
S8914,11,186,34,11
S8914,12,34,111,12
S8914,13,111,128,13
S8914,14,128,178,14
S8914,15,178,128,15
S8914,16,128,153,16
S8914,17,153,71,17
S8914,18,71,116,18
S8914,19,116,SINK,19
S8915,1,23,5,1
S8915,2,5,197,2
S8915,3,197,197,3
S8915,4,197,136,4
S8915,5,136,13,5
S8915,6,13,76,6
S8915,7,76,132,7
S8915,8,132,101,8
S8915,9,101,128,9
S8915,10,128,152,10
S8915,11,152,2,11
S8915,12,2,58,12
S8915,13,58,69,13
S8915,14,69,191,14
S8915,15,191,SINK,15
S8916,1,126,122,1
S8916,2,122,73,2
S8916,3,73,46,3
S8916,4,46,80,4
S8916,5,80,148,5
S8916,6,148,47,6
S8916,7,47,155,7
S8916,8,155,119,8
S8916,9,119,171,9
S8916,10,171,199,10
S8916,11,199,97,11
S8916,12,97,112,12
S8916,13,112,150,13
S8916,14,150,119,14
S8916,15,119,9,15
S8916,16,9,84,16
S8916,17,84,87,17
S8916,18,87,3,18
S8916,19,3,16,19
S8916,20,16,96,20
S8916,21,96,SINK,21
S8917,1,106,10,1
S8917,2,10,195,2
S8917,3,195,5,3
S8917,4,5,87,4
S8917,5,87,157,5
S8917,6,157,110,6
S8917,7,110,100,7
S8917,8,100,58,8
S8917,9,58,156,9
S8917,10,156,111,10
S8917,11,111,13,11
S8917,12,13,186,12
S8917,13,186,34,13
S8917,14,34,SINK,14
S8918,1,132,79,1
S8918,2,79,49,2
S8918,3,49,154,3
S8918,4,154,109,4
S8918,5,109,154,5
S8918,6,154,172,6
S8918,7,172,14,7
S8918,8,14,136,8
S8918,9,136,200,9
S8918,10,200,171,10
S8918,11,171,9,11
S8918,12,9,103,12
S8918,13,103,37,13
S8918,14,37,11,14
S8918,15,11,104,15
S8918,16,104,SINK,16
S8919,1,156,116,1
S8919,2,116,194,2
S8919,3,194,15,3
S8919,4,15,69,4
S8919,5,69,198,5
S8919,6,198,18,6
S8919,7,18,15,7
S8919,8,15,78,8
S8919,9,78,113,9
S8919,10,113,152,10
S8919,11,152,136,11
S8919,12,136,5,12
S8919,13,5,199,13
S8919,14,199,19,14
S8919,15,19,SINK,15
S892,1,137,32,1
S892,2,32,130,2
S892,3,130,8,3
S892,4,8,163,4
S892,5,163,153,5
S892,6,153,99,6
S892,7,99,125,7
S892,8,125,70,8
S892,9,70,154,9
S892,10,154,22,10
S892,11,22,184,11
S892,12,184,65,12
S892,13,65,84,13
S892,14,84,180,14
S892,15,180,28,15
S892,16,28,48,16
S892,17,48,20,17
S892,18,20,4,18
S892,19,4,SINK,19
S8920,1,15,6,1
S8920,2,6,51,2
S8920,3,51,124,3
S8920,4,124,155,4
S8920,5,155,11,5
S8920,6,11,64,6
S8920,7,64,104,7
S8920,8,104,101,8
S8920,9,101,32,9
S8920,10,32,58,10
S8920,11,58,76,11
S8920,12,76,82,12
S8920,13,82,131,13
S8920,14,131,193,14
S8920,15,193,SINK,15
S8921,1,123,167,1
S8921,2,167,97,2
S8921,3,97,81,3
S8921,4,81,44,4
S8921,5,44,24,5
S8921,6,24,70,6
S8921,7,70,141,7
S8921,8,141,178,8
S8921,9,178,28,9
S8921,10,28,73,10
S8921,11,73,180,11
S8921,12,180,56,12
S8921,13,56,73,13
S8921,14,73,29,14
S8921,15,29,92,15
S8921,16,92,34,16
S8921,17,34,32,17
S8921,18,32,SINK,18
S8922,1,182,125,1
S8922,2,125,151,2
S8922,3,151,97,3
S8922,4,97,3,4
S8922,5,3,101,5
S8922,6,101,188,6
S8922,7,188,196,7
S8922,8,196,11,8
S8922,9,11,195,9
S8922,10,195,24,10
S8922,11,24,176,11
S8922,12,176,192,12
S8922,13,192,33,13
S8922,14,33,123,14
S8922,15,123,SINK,15
S8923,1,144,182,1
S8923,2,182,135,2
S8923,3,135,185,3
S8923,4,185,50,4
S8923,5,50,135,5
S8923,6,135,188,6
S8923,7,188,95,7
S8923,8,95,128,8
S8923,9,128,143,9
S8923,10,143,31,10
S8923,11,31,108,11
S8923,12,108,47,12
S8923,13,47,190,13
S8923,14,190,SINK,14
S8924,1,124,197,1
S8924,2,197,197,2
S8924,3,197,68,3
S8924,4,68,20,4
S8924,5,20,174,5
S8924,6,174,166,6
S8924,7,166,77,7
S8924,8,77,112,8
S8924,9,112,175,9
S8924,10,175,78,10
S8924,11,78,177,11
S8924,12,177,194,12
S8924,13,194,155,13
S8924,14,155,151,14
S8924,15,151,SINK,15
S8925,1,146,172,1
S8925,2,172,106,2
S8925,3,106,160,3
S8925,4,160,87,4
S8925,5,87,187,5
S8925,6,187,57,6
S8925,7,57,71,7
S8925,8,71,54,8
S8925,9,54,37,9
S8925,10,37,138,10
S8925,11,138,SINK,11
S8926,1,137,38,1
S8926,2,38,11,2
S8926,3,11,101,3
S8926,4,101,146,4
S8926,5,146,19,5
S8926,6,19,24,6
S8926,7,24,144,7
S8926,8,144,29,8
S8926,9,29,47,9
S8926,10,47,47,10
S8926,11,47,88,11
S8926,12,88,42,12
S8926,13,42,51,13
S8926,14,51,SINK,14
S8927,1,159,113,1
S8927,2,113,132,2
S8927,3,132,78,3
S8927,4,78,10,4
S8927,5,10,195,5
S8927,6,195,128,6
S8927,7,128,108,7
S8927,8,108,3,8
S8927,9,3,80,9
S8927,10,80,40,10
S8927,11,40,43,11
S8927,12,43,162,12
S8927,13,162,52,13
S8927,14,52,161,14
S8927,15,161,SINK,15
S8928,1,42,97,1
S8928,2,97,10,2
S8928,3,10,18,3
S8928,4,18,140,4
S8928,5,140,79,5
S8928,6,79,21,6
S8928,7,21,119,7
S8928,8,119,26,8
S8928,9,26,135,9
S8928,10,135,187,10
S8928,11,187,19,11
S8928,12,19,SINK,12
S8929,1,163,108,1
S8929,2,108,192,2
S8929,3,192,23,3
S8929,4,23,7,4
S8929,5,7,99,5
S8929,6,99,185,6
S8929,7,185,162,7
S8929,8,162,127,8
S8929,9,127,116,9
S8929,10,116,157,10
S8929,11,157,124,11
S8929,12,124,SINK,12
S893,1,77,111,1
S893,2,111,157,2
S893,3,157,38,3
S893,4,38,90,4
S893,5,90,74,5
S893,6,74,102,6
S893,7,102,200,7
S893,8,200,90,8
S893,9,90,153,9
S893,10,153,79,10
S893,11,79,SINK,11
S8930,1,6,192,1
S8930,2,192,145,2
S8930,3,145,196,3
S8930,4,196,51,4
S8930,5,51,136,5
S8930,6,136,34,6
S8930,7,34,43,7
S8930,8,43,193,8
S8930,9,193,35,9
S8930,10,35,27,10
S8930,11,27,67,11
S8930,12,67,42,12
S8930,13,42,139,13
S8930,14,139,87,14
S8930,15,87,160,15
S8930,16,160,42,16
S8930,17,42,SINK,17
S8931,1,57,128,1
S8931,2,128,118,2
S8931,3,118,118,3
S8931,4,118,157,4
S8931,5,157,188,5
S8931,6,188,198,6
S8931,7,198,105,7
S8931,8,105,17,8
S8931,9,17,88,9
S8931,10,88,SINK,10
S8932,1,54,112,1
S8932,2,112,126,2
S8932,3,126,155,3
S8932,4,155,104,4
S8932,5,104,57,5
S8932,6,57,92,6
S8932,7,92,68,7
S8932,8,68,75,8
S8932,9,75,109,9
S8932,10,109,68,10
S8932,11,68,200,11
S8932,12,200,199,12
S8932,13,199,50,13
S8932,14,50,120,14
S8932,15,120,130,15
S8932,16,130,5,16
S8932,17,5,46,17
S8932,18,46,35,18
S8932,19,35,64,19
S8932,20,64,119,20
S8932,21,119,SINK,21
S8933,1,3,45,1
S8933,2,45,28,2
S8933,3,28,138,3
S8933,4,138,129,4
S8933,5,129,72,5
S8933,6,72,94,6
S8933,7,94,81,7
S8933,8,81,4,8
S8933,9,4,165,9
S8933,10,165,155,10
S8933,11,155,47,11
S8933,12,47,36,12
S8933,13,36,98,13
S8933,14,98,SINK,14
S8934,1,120,132,1
S8934,2,132,195,2
S8934,3,195,192,3
S8934,4,192,194,4
S8934,5,194,122,5
S8934,6,122,105,6
S8934,7,105,11,7
S8934,8,11,113,8
S8934,9,113,142,9
S8934,10,142,115,10
S8934,11,115,174,11
S8934,12,174,104,12
S8934,13,104,31,13
S8934,14,31,49,14
S8934,15,49,128,15
S8934,16,128,115,16
S8934,17,115,39,17
S8934,18,39,165,18
S8934,19,165,181,19
S8934,20,181,SINK,20
S8935,1,160,100,1
S8935,2,100,166,2
S8935,3,166,1,3
S8935,4,1,139,4
S8935,5,139,124,5
S8935,6,124,132,6
S8935,7,132,185,7
S8935,8,185,57,8
S8935,9,57,143,9
S8935,10,143,143,10
S8935,11,143,64,11
S8935,12,64,SINK,12
S8936,1,92,44,1
S8936,2,44,73,2
S8936,3,73,147,3
S8936,4,147,141,4
S8936,5,141,133,5
S8936,6,133,135,6
S8936,7,135,152,7
S8936,8,152,22,8
S8936,9,22,SINK,9
S8937,1,192,39,1
S8937,2,39,131,2
S8937,3,131,88,3
S8937,4,88,115,4
S8937,5,115,138,5
S8937,6,138,194,6
S8937,7,194,147,7
S8937,8,147,184,8
S8937,9,184,165,9
S8937,10,165,95,10
S8937,11,95,180,11
S8937,12,180,112,12
S8937,13,112,22,13
S8937,14,22,45,14
S8937,15,45,SINK,15
S8938,1,82,73,1
S8938,2,73,83,2
S8938,3,83,173,3
S8938,4,173,129,4
S8938,5,129,162,5
S8938,6,162,169,6
S8938,7,169,37,7
S8938,8,37,140,8
S8938,9,140,81,9
S8938,10,81,SINK,10
S8939,1,87,84,1
S8939,2,84,125,2
S8939,3,125,94,3
S8939,4,94,60,4
S8939,5,60,197,5
S8939,6,197,135,6
S8939,7,135,136,7
S8939,8,136,75,8
S8939,9,75,88,9
S8939,10,88,SINK,10
S894,1,89,68,1
S894,2,68,52,2
S894,3,52,187,3
S894,4,187,115,4
S894,5,115,5,5
S894,6,5,66,6
S894,7,66,139,7
S894,8,139,53,8
S894,9,53,SINK,9
S8940,1,164,185,1
S8940,2,185,101,2
S8940,3,101,23,3
S8940,4,23,45,4
S8940,5,45,59,5
S8940,6,59,99,6
S8940,7,99,7,7
S8940,8,7,69,8
S8940,9,69,39,9
S8940,10,39,3,10
S8940,11,3,129,11
S8940,12,129,126,12
S8940,13,126,79,13
S8940,14,79,1,14
S8940,15,1,9,15
S8940,16,9,87,16
S8940,17,87,SINK,17
S8941,1,111,147,1
S8941,2,147,85,2
S8941,3,85,106,3
S8941,4,106,61,4
S8941,5,61,35,5
S8941,6,35,65,6
S8941,7,65,94,7
S8941,8,94,7,8
S8941,9,7,SINK,9
S8942,1,128,92,1
S8942,2,92,24,2
S8942,3,24,36,3
S8942,4,36,85,4
S8942,5,85,90,5
S8942,6,90,7,6
S8942,7,7,123,7
S8942,8,123,6,8
S8942,9,6,195,9
S8942,10,195,112,10
S8942,11,112,10,11
S8942,12,10,170,12
S8942,13,170,78,13
S8942,14,78,154,14
S8942,15,154,35,15
S8942,16,35,12,16
S8942,17,12,25,17
S8942,18,25,116,18
S8942,19,116,174,19
S8942,20,174,92,20
S8942,21,92,SINK,21
S8943,1,178,59,1
S8943,2,59,27,2
S8943,3,27,32,3
S8943,4,32,14,4
S8943,5,14,141,5
S8943,6,141,113,6
S8943,7,113,124,7
S8943,8,124,98,8
S8943,9,98,187,9
S8943,10,187,115,10
S8943,11,115,109,11
S8943,12,109,103,12
S8943,13,103,193,13
S8943,14,193,77,14
S8943,15,77,195,15
S8943,16,195,186,16
S8943,17,186,10,17
S8943,18,10,35,18
S8943,19,35,154,19
S8943,20,154,SINK,20
S8944,1,93,75,1
S8944,2,75,191,2
S8944,3,191,150,3
S8944,4,150,121,4
S8944,5,121,34,5
S8944,6,34,130,6
S8944,7,130,138,7
S8944,8,138,99,8
S8944,9,99,162,9
S8944,10,162,SINK,10
S8945,1,161,93,1
S8945,2,93,168,2
S8945,3,168,15,3
S8945,4,15,42,4
S8945,5,42,118,5
S8945,6,118,77,6
S8945,7,77,125,7
S8945,8,125,123,8
S8945,9,123,136,9
S8945,10,136,180,10
S8945,11,180,144,11
S8945,12,144,2,12
S8945,13,2,127,13
S8945,14,127,SINK,14
S8946,1,152,67,1
S8946,2,67,158,2
S8946,3,158,2,3
S8946,4,2,181,4
S8946,5,181,47,5
S8946,6,47,121,6
S8946,7,121,86,7
S8946,8,86,167,8
S8946,9,167,148,9
S8946,10,148,149,10
S8946,11,149,36,11
S8946,12,36,163,12
S8946,13,163,185,13
S8946,14,185,34,14
S8946,15,34,164,15
S8946,16,164,SINK,16
S8947,1,10,12,1
S8947,2,12,38,2
S8947,3,38,167,3
S8947,4,167,94,4
S8947,5,94,10,5
S8947,6,10,197,6
S8947,7,197,108,7
S8947,8,108,40,8
S8947,9,40,175,9
S8947,10,175,SINK,10
S8948,1,148,65,1
S8948,2,65,28,2
S8948,3,28,54,3
S8948,4,54,92,4
S8948,5,92,50,5
S8948,6,50,188,6
S8948,7,188,74,7
S8948,8,74,17,8
S8948,9,17,128,9
S8948,10,128,105,10
S8948,11,105,164,11
S8948,12,164,55,12
S8948,13,55,33,13
S8948,14,33,73,14
S8948,15,73,154,15
S8948,16,154,182,16
S8948,17,182,132,17
S8948,18,132,SINK,18
S8949,1,150,25,1
S8949,2,25,93,2
S8949,3,93,100,3
S8949,4,100,4,4
S8949,5,4,71,5
S8949,6,71,116,6
S8949,7,116,12,7
S8949,8,12,156,8
S8949,9,156,SINK,9
S895,1,128,24,1
S895,2,24,77,2
S895,3,77,23,3
S895,4,23,48,4
S895,5,48,24,5
S895,6,24,154,6
S895,7,154,49,7
S895,8,49,161,8
S895,9,161,28,9
S895,10,28,193,10
S895,11,193,184,11
S895,12,184,39,12
S895,13,39,32,13
S895,14,32,179,14
S895,15,179,154,15
S895,16,154,182,16
S895,17,182,SINK,17
S8950,1,127,162,1
S8950,2,162,93,2
S8950,3,93,187,3
S8950,4,187,18,4
S8950,5,18,177,5
S8950,6,177,180,6
S8950,7,180,150,7
S8950,8,150,42,8
S8950,9,42,125,9
S8950,10,125,106,10
S8950,11,106,57,11
S8950,12,57,128,12
S8950,13,128,143,13
S8950,14,143,49,14
S8950,15,49,SINK,15
S8951,1,197,78,1
S8951,2,78,82,2
S8951,3,82,72,3
S8951,4,72,155,4
S8951,5,155,61,5
S8951,6,61,42,6
S8951,7,42,154,7
S8951,8,154,168,8
S8951,9,168,SINK,9
S8952,1,181,79,1
S8952,2,79,62,2
S8952,3,62,200,3
S8952,4,200,56,4
S8952,5,56,160,5
S8952,6,160,172,6
S8952,7,172,141,7
S8952,8,141,62,8
S8952,9,62,106,9
S8952,10,106,90,10
S8952,11,90,11,11
S8952,12,11,12,12
S8952,13,12,186,13
S8952,14,186,SINK,14
S8953,1,121,31,1
S8953,2,31,155,2
S8953,3,155,104,3
S8953,4,104,14,4
S8953,5,14,154,5
S8953,6,154,28,6
S8953,7,28,20,7
S8953,8,20,199,8
S8953,9,199,141,9
S8953,10,141,49,10
S8953,11,49,84,11
S8953,12,84,45,12
S8953,13,45,122,13
S8953,14,122,26,14
S8953,15,26,SINK,15
S8954,1,40,78,1
S8954,2,78,73,2
S8954,3,73,89,3
S8954,4,89,139,4
S8954,5,139,85,5
S8954,6,85,108,6
S8954,7,108,85,7
S8954,8,85,75,8
S8954,9,75,62,9
S8954,10,62,144,10
S8954,11,144,18,11
S8954,12,18,76,12
S8954,13,76,30,13
S8954,14,30,137,14
S8954,15,137,169,15
S8954,16,169,SINK,16
S8955,1,174,82,1
S8955,2,82,61,2
S8955,3,61,60,3
S8955,4,60,137,4
S8955,5,137,162,5
S8955,6,162,159,6
S8955,7,159,150,7
S8955,8,150,165,8
S8955,9,165,188,9
S8955,10,188,3,10
S8955,11,3,112,11
S8955,12,112,139,12
S8955,13,139,46,13
S8955,14,46,26,14
S8955,15,26,1,15
S8955,16,1,79,16
S8955,17,79,64,17
S8955,18,64,123,18
S8955,19,123,SINK,19
S8956,1,17,163,1
S8956,2,163,153,2
S8956,3,153,102,3
S8956,4,102,107,4
S8956,5,107,112,5
S8956,6,112,60,6
S8956,7,60,165,7
S8956,8,165,100,8
S8956,9,100,167,9
S8956,10,167,162,10
S8956,11,162,150,11
S8956,12,150,110,12
S8956,13,110,99,13
S8956,14,99,69,14
S8956,15,69,125,15
S8956,16,125,96,16
S8956,17,96,124,17
S8956,18,124,SINK,18
S8957,1,7,60,1
S8957,2,60,99,2
S8957,3,99,81,3
S8957,4,81,25,4
S8957,5,25,76,5
S8957,6,76,37,6
S8957,7,37,84,7
S8957,8,84,15,8
S8957,9,15,98,9
S8957,10,98,22,10
S8957,11,22,143,11
S8957,12,143,96,12
S8957,13,96,SINK,13
S8958,1,48,96,1
S8958,2,96,131,2
S8958,3,131,158,3
S8958,4,158,38,4
S8958,5,38,168,5
S8958,6,168,83,6
S8958,7,83,29,7
S8958,8,29,151,8
S8958,9,151,1,9
S8958,10,1,14,10
S8958,11,14,SINK,11
S8959,1,173,157,1
S8959,2,157,87,2
S8959,3,87,38,3
S8959,4,38,125,4
S8959,5,125,160,5
S8959,6,160,4,6
S8959,7,4,133,7
S8959,8,133,175,8
S8959,9,175,118,9
S8959,10,118,26,10
S8959,11,26,SINK,11
S896,1,32,65,1
S896,2,65,75,2
S896,3,75,109,3
S896,4,109,188,4
S896,5,188,8,5
S896,6,8,164,6
S896,7,164,120,7
S896,8,120,45,8
S896,9,45,SINK,9
S8960,1,39,160,1
S8960,2,160,24,2
S8960,3,24,68,3
S8960,4,68,128,4
S8960,5,128,115,5
S8960,6,115,7,6
S8960,7,7,57,7
S8960,8,57,198,8
S8960,9,198,185,9
S8960,10,185,34,10
S8960,11,34,97,11
S8960,12,97,93,12
S8960,13,93,176,13
S8960,14,176,42,14
S8960,15,42,182,15
S8960,16,182,80,16
S8960,17,80,67,17
S8960,18,67,25,18
S8960,19,25,SINK,19
S8961,1,61,165,1
S8961,2,165,149,2
S8961,3,149,99,3
S8961,4,99,191,4
S8961,5,191,108,5
S8961,6,108,193,6
S8961,7,193,89,7
S8961,8,89,170,8
S8961,9,170,81,9
S8961,10,81,137,10
S8961,11,137,125,11
S8961,12,125,33,12
S8961,13,33,71,13
S8961,14,71,113,14
S8961,15,113,SINK,15
S8962,1,111,67,1
S8962,2,67,162,2
S8962,3,162,39,3
S8962,4,39,52,4
S8962,5,52,38,5
S8962,6,38,142,6
S8962,7,142,118,7
S8962,8,118,154,8
S8962,9,154,110,9
S8962,10,110,118,10
S8962,11,118,34,11
S8962,12,34,101,12
S8962,13,101,6,13
S8962,14,6,39,14
S8962,15,39,199,15
S8962,16,199,99,16
S8962,17,99,182,17
S8962,18,182,82,18
S8962,19,82,30,19
S8962,20,30,SINK,20
S8963,1,144,167,1
S8963,2,167,43,2
S8963,3,43,8,3
S8963,4,8,106,4
S8963,5,106,53,5
S8963,6,53,196,6
S8963,7,196,57,7
S8963,8,57,19,8
S8963,9,19,50,9
S8963,10,50,16,10
S8963,11,16,77,11
S8963,12,77,164,12
S8963,13,164,70,13
S8963,14,70,164,14
S8963,15,164,SINK,15
S8964,1,59,34,1
S8964,2,34,41,2
S8964,3,41,18,3
S8964,4,18,199,4
S8964,5,199,159,5
S8964,6,159,28,6
S8964,7,28,107,7
S8964,8,107,37,8
S8964,9,37,93,9
S8964,10,93,11,10
S8964,11,11,37,11
S8964,12,37,189,12
S8964,13,189,175,13
S8964,14,175,SINK,14
S8965,1,73,169,1
S8965,2,169,91,2
S8965,3,91,128,3
S8965,4,128,38,4
S8965,5,38,24,5
S8965,6,24,21,6
S8965,7,21,172,7
S8965,8,172,198,8
S8965,9,198,3,9
S8965,10,3,32,10
S8965,11,32,128,11
S8965,12,128,124,12
S8965,13,124,11,13
S8965,14,11,SINK,14
S8966,1,35,122,1
S8966,2,122,50,2
S8966,3,50,14,3
S8966,4,14,36,4
S8966,5,36,90,5
S8966,6,90,39,6
S8966,7,39,81,7
S8966,8,81,103,8
S8966,9,103,60,9
S8966,10,60,40,10
S8966,11,40,105,11
S8966,12,105,12,12
S8966,13,12,82,13
S8966,14,82,4,14
S8966,15,4,104,15
S8966,16,104,188,16
S8966,17,188,127,17
S8966,18,127,155,18
S8966,19,155,155,19
S8966,20,155,SINK,20
S8967,1,48,188,1
S8967,2,188,47,2
S8967,3,47,116,3
S8967,4,116,33,4
S8967,5,33,165,5
S8967,6,165,28,6
S8967,7,28,135,7
S8967,8,135,188,8
S8967,9,188,191,9
S8967,10,191,15,10
S8967,11,15,187,11
S8967,12,187,131,12
S8967,13,131,68,13
S8967,14,68,38,14
S8967,15,38,139,15
S8967,16,139,SINK,16
S8968,1,139,155,1
S8968,2,155,77,2
S8968,3,77,141,3
S8968,4,141,84,4
S8968,5,84,169,5
S8968,6,169,16,6
S8968,7,16,125,7
S8968,8,125,21,8
S8968,9,21,14,9
S8968,10,14,84,10
S8968,11,84,39,11
S8968,12,39,155,12
S8968,13,155,54,13
S8968,14,54,SINK,14
S8969,1,130,66,1
S8969,2,66,52,2
S8969,3,52,99,3
S8969,4,99,161,4
S8969,5,161,160,5
S8969,6,160,155,6
S8969,7,155,89,7
S8969,8,89,134,8
S8969,9,134,88,9
S8969,10,88,113,10
S8969,11,113,88,11
S8969,12,88,139,12
S8969,13,139,SINK,13
S897,1,180,58,1
S897,2,58,128,2
S897,3,128,107,3
S897,4,107,71,4
S897,5,71,153,5
S897,6,153,96,6
S897,7,96,145,7
S897,8,145,187,8
S897,9,187,2,9
S897,10,2,SINK,10
S8970,1,90,1,1
S8970,2,1,34,2
S8970,3,34,69,3
S8970,4,69,134,4
S8970,5,134,118,5
S8970,6,118,100,6
S8970,7,100,94,7
S8970,8,94,199,8
S8970,9,199,64,9
S8970,10,64,87,10
S8970,11,87,70,11
S8970,12,70,65,12
S8970,13,65,47,13
S8970,14,47,113,14
S8970,15,113,19,15
S8970,16,19,45,16
S8970,17,45,49,17
S8970,18,49,124,18
S8970,19,124,128,19
S8970,20,128,54,20
S8970,21,54,SINK,21
S8971,1,52,34,1
S8971,2,34,186,2
S8971,3,186,4,3
S8971,4,4,154,4
S8971,5,154,82,5
S8971,6,82,153,6
S8971,7,153,97,7
S8971,8,97,166,8
S8971,9,166,24,9
S8971,10,24,31,10
S8971,11,31,71,11
S8971,12,71,162,12
S8971,13,162,114,13
S8971,14,114,182,14
S8971,15,182,SINK,15
S8972,1,19,56,1
S8972,2,56,167,2
S8972,3,167,127,3
S8972,4,127,198,4
S8972,5,198,185,5
S8972,6,185,25,6
S8972,7,25,108,7
S8972,8,108,15,8
S8972,9,15,140,9
S8972,10,140,137,10
S8972,11,137,107,11
S8972,12,107,42,12
S8972,13,42,142,13
S8972,14,142,139,14
S8972,15,139,186,15
S8972,16,186,38,16
S8972,17,38,78,17
S8972,18,78,73,18
S8972,19,73,SINK,19
S8973,1,133,47,1
S8973,2,47,181,2
S8973,3,181,179,3
S8973,4,179,82,4
S8973,5,82,105,5
S8973,6,105,80,6
S8973,7,80,166,7
S8973,8,166,152,8
S8973,9,152,147,9
S8973,10,147,122,10
S8973,11,122,91,11
S8973,12,91,146,12
S8973,13,146,59,13
S8973,14,59,134,14
S8973,15,134,21,15
S8973,16,21,191,16
S8973,17,191,69,17
S8973,18,69,SINK,18
S8974,1,170,188,1
S8974,2,188,28,2
S8974,3,28,71,3
S8974,4,71,27,4
S8974,5,27,183,5
S8974,6,183,140,6
S8974,7,140,3,7
S8974,8,3,101,8
S8974,9,101,9,9
S8974,10,9,129,10
S8974,11,129,35,11
S8974,12,35,156,12
S8974,13,156,39,13
S8974,14,39,104,14
S8974,15,104,139,15
S8974,16,139,55,16
S8974,17,55,33,17
S8974,18,33,185,18
S8974,19,185,127,19
S8974,20,127,9,20
S8974,21,9,SINK,21
S8975,1,83,196,1
S8975,2,196,67,2
S8975,3,67,11,3
S8975,4,11,119,4
S8975,5,119,39,5
S8975,6,39,22,6
S8975,7,22,41,7
S8975,8,41,172,8
S8975,9,172,161,9
S8975,10,161,SINK,10
S8976,1,114,57,1
S8976,2,57,3,2
S8976,3,3,137,3
S8976,4,137,184,4
S8976,5,184,58,5
S8976,6,58,11,6
S8976,7,11,189,7
S8976,8,189,108,8
S8976,9,108,199,9
S8976,10,199,170,10
S8976,11,170,101,11
S8976,12,101,154,12
S8976,13,154,SINK,13
S8977,1,68,35,1
S8977,2,35,181,2
S8977,3,181,143,3
S8977,4,143,138,4
S8977,5,138,17,5
S8977,6,17,75,6
S8977,7,75,5,7
S8977,8,5,70,8
S8977,9,70,63,9
S8977,10,63,86,10
S8977,11,86,18,11
S8977,12,18,55,12
S8977,13,55,65,13
S8977,14,65,176,14
S8977,15,176,170,15
S8977,16,170,95,16
S8977,17,95,119,17
S8977,18,119,51,18
S8977,19,51,SINK,19
S8978,1,12,15,1
S8978,2,15,94,2
S8978,3,94,177,3
S8978,4,177,49,4
S8978,5,49,130,5
S8978,6,130,26,6
S8978,7,26,135,7
S8978,8,135,141,8
S8978,9,141,129,9
S8978,10,129,57,10
S8978,11,57,74,11
S8978,12,74,38,12
S8978,13,38,188,13
S8978,14,188,93,14
S8978,15,93,31,15
S8978,16,31,121,16
S8978,17,121,SINK,17
S8979,1,142,59,1
S8979,2,59,143,2
S8979,3,143,140,3
S8979,4,140,76,4
S8979,5,76,42,5
S8979,6,42,69,6
S8979,7,69,121,7
S8979,8,121,83,8
S8979,9,83,61,9
S8979,10,61,69,10
S8979,11,69,198,11
S8979,12,198,SINK,12
S898,1,38,87,1
S898,2,87,79,2
S898,3,79,99,3
S898,4,99,123,4
S898,5,123,135,5
S898,6,135,143,6
S898,7,143,11,7
S898,8,11,131,8
S898,9,131,31,9
S898,10,31,53,10
S898,11,53,67,11
S898,12,67,97,12
S898,13,97,165,13
