customer,timestamp,item,sequence_position
S8092,2,45,2
S8092,3,13,3
S8092,4,98,4
S8092,5,144,5
S8092,6,112,6
S8092,7,18,7
S8092,8,22,8
S8092,9,105,9
S8092,10,184,10
S8092,11,118,11
S8092,12,70,12
S8092,13,125,13
S8092,14,112,14
S8092,15,23,15
S8092,16,80,16
S8092,17,173,17
S8092,18,120,18
S8093,1,43,1
S8093,2,82,2
S8093,3,69,3
S8093,4,66,4
S8093,5,69,5
S8093,6,192,6
S8093,7,147,7
S8093,8,55,8
S8093,9,85,9
S8093,10,177,10
S8093,11,123,11
S8093,12,109,12
S8093,13,65,13
S8094,1,116,1
S8094,2,168,2
S8094,3,179,3
S8094,4,169,4
S8094,5,60,5
S8094,6,63,6
S8094,7,73,7
S8094,8,112,8
S8094,9,61,9
S8094,10,147,10
S8094,11,90,11
S8094,12,9,12
S8094,13,164,13
S8094,14,170,14
S8094,15,136,15
S8095,1,168,1
S8095,2,36,2
S8095,3,82,3
S8095,4,45,4
S8095,5,70,5
S8095,6,136,6
S8095,7,94,7
S8095,8,57,8
S8095,9,113,9
S8095,10,47,10
S8095,11,3,11
S8095,12,146,12
S8095,13,41,13
S8095,14,80,14
S8095,15,188,15
S8095,16,1,16
S8096,1,62,1
S8096,2,43,2
S8096,3,170,3
S8096,4,173,4
S8096,5,88,5
S8096,6,90,6
S8096,7,40,7
S8096,8,21,8
S8096,9,87,9
S8096,10,179,10
S8096,11,85,11
S8096,12,106,12
S8096,13,51,13
S8096,14,151,14
S8096,15,81,15
S8096,16,140,16
S8096,17,95,17
S8096,18,170,18
S8096,19,114,19
S8096,20,11,20
S8097,1,194,1
S8097,2,105,2
S8097,3,154,3
S8097,4,200,4
S8097,5,110,5
S8097,6,140,6
S8097,7,128,7
S8097,8,129,8
S8097,9,20,9
S8097,10,86,10
S8097,11,45,11
S8097,12,178,12
S8097,13,48,13
S8097,14,79,14
S8097,15,160,15
S8098,1,94,1
S8098,2,53,2
S8098,3,147,3
S8098,4,31,4
S8098,5,65,5
S8098,6,62,6
S8098,7,157,7
S8098,8,173,8
S8098,9,76,9
S8099,1,16,1
S8099,2,155,2
S8099,3,154,3
S8099,4,119,4
S8099,5,42,5
S8099,6,96,6
S8099,7,136,7
S8099,8,94,8
S8099,9,23,9
S8099,10,109,10
S8099,11,60,11
S8099,12,96,12
S8099,13,33,13
S8099,14,50,14
S8099,15,13,15
S810,1,149,1
S810,2,44,2
S810,3,4,3
S810,4,3,4
S810,5,4,5
S810,6,197,6
S810,7,30,7
S810,8,153,8
S810,9,177,9
S810,10,101,10
S810,11,138,11
S8100,1,4,1
S8100,2,144,2
S8100,3,17,3
S8100,4,28,4
S8100,5,26,5
S8100,6,47,6
S8100,7,9,7
S8100,8,190,8
S8100,9,156,9
S8100,10,32,10
S8101,1,23,1
S8101,2,14,2
S8101,3,131,3
S8101,4,183,4
S8101,5,87,5
S8101,6,176,6
S8101,7,34,7
S8101,8,139,8
S8101,9,119,9
S8101,10,146,10
S8101,11,164,11
S8102,1,2,1
S8102,2,90,2
S8102,3,190,3
S8102,4,128,4
S8102,5,197,5
S8102,6,55,6
S8102,7,162,7
S8102,8,186,8
S8102,9,2,9
S8102,10,23,10
S8102,11,166,11
S8102,12,56,12
S8102,13,71,13
S8102,14,172,14
S8102,15,83,15
S8102,16,16,16
S8102,17,162,17
S8102,18,34,18
S8102,19,143,19
S8103,1,104,1
S8103,2,56,2
S8103,3,185,3
S8103,4,143,4
S8103,5,17,5
S8103,6,143,6
S8103,7,95,7
S8103,8,71,8
S8103,9,112,9
S8103,10,127,10
S8103,11,157,11
S8103,12,187,12
S8103,13,2,13
S8103,14,1,14
S8103,15,136,15
S8103,16,191,16
S8103,17,117,17
S8103,18,96,18
S8103,19,130,19
S8103,20,161,20
S8103,21,21,21
S8104,1,13,1
S8104,2,46,2
S8104,3,123,3
S8104,4,178,4
S8104,5,10,5
S8104,6,178,6
S8104,7,32,7
S8104,8,107,8
S8104,9,111,9
S8104,10,93,10
S8104,11,128,11
S8104,12,190,12
S8104,13,81,13
S8104,14,10,14
S8104,15,176,15
S8104,16,82,16
S8104,17,37,17
S8104,18,138,18
S8105,1,113,1
S8105,2,89,2
S8105,3,142,3
S8105,4,12,4
S8105,5,168,5
S8105,6,101,6
S8105,7,161,7
S8105,8,107,8
S8105,9,180,9
S8105,10,149,10
S8105,11,45,11
S8105,12,173,12
S8105,13,177,13
S8105,14,10,14
S8105,15,139,15
S8105,16,40,16
S8105,17,65,17
S8105,18,171,18
S8106,1,140,1
S8106,2,54,2
S8106,3,111,3
S8106,4,183,4
S8106,5,70,5
S8106,6,159,6
S8106,7,55,7
S8106,8,8,8
S8106,9,88,9
S8106,10,140,10
S8107,1,104,1
S8107,2,69,2
S8107,3,105,3
S8107,4,47,4
S8107,5,30,5
S8107,6,81,6
S8107,7,54,7
S8107,8,136,8
S8107,9,28,9
S8108,1,99,1
S8108,2,153,2
S8108,3,199,3
S8108,4,2,4
S8108,5,136,5
S8108,6,84,6
S8108,7,8,7
S8108,8,154,8
S8108,9,181,9
S8108,10,116,10
S8108,11,107,11
S8108,12,141,12
S8108,13,43,13
S8108,14,58,14
S8108,15,139,15
S8108,16,37,16
S8108,17,85,17
S8108,18,35,18
S8108,19,172,19
S8109,1,125,1
S8109,2,181,2
S8109,3,97,3
S8109,4,107,4
S8109,5,132,5
S8109,6,157,6
S8109,7,10,7
S8109,8,169,8
S8109,9,157,9
S8109,10,11,10
S8109,11,89,11
S8109,12,68,12
S8109,13,169,13
S8109,14,70,14
S8109,15,107,15
S8109,16,6,16
S8109,17,113,17
S8109,18,3,18
S8109,19,146,19
S8109,20,47,20
S8109,21,161,21
S811,1,197,1
S811,2,32,2
S811,3,148,3
S811,4,89,4
S811,5,77,5
S811,6,200,6
S811,7,51,7
S811,8,57,8
S811,9,21,9
S811,10,28,10
S811,11,173,11
S811,12,67,12
S811,13,173,13
S811,14,176,14
S8110,1,146,1
S8110,2,184,2
S8110,3,40,3
S8110,4,197,4
S8110,5,194,5
S8110,6,21,6
S8110,7,113,7
S8110,8,190,8
S8110,9,56,9
S8110,10,40,10
S8110,11,63,11
S8110,12,76,12
S8111,1,166,1
S8111,2,116,2
S8111,3,179,3
S8111,4,182,4
S8111,5,85,5
S8111,6,160,6
S8111,7,107,7
S8111,8,151,8
S8111,9,173,9
S8111,10,8,10
S8112,1,118,1
S8112,2,179,2
S8112,3,43,3
S8112,4,96,4
S8112,5,37,5
S8112,6,86,6
S8112,7,200,7
S8112,8,159,8
S8112,9,118,9
S8113,1,85,1
S8113,2,61,2
S8113,3,95,3
S8113,4,137,4
S8113,5,136,5
S8113,6,199,6
S8113,7,96,7
S8113,8,75,8
S8113,9,91,9
S8113,10,110,10
S8113,11,59,11
S8113,12,176,12
S8113,13,61,13
S8113,14,182,14
S8113,15,66,15
S8113,16,92,16
S8114,1,119,1
S8114,2,40,2
S8114,3,6,3
S8114,4,102,4
S8114,5,51,5
S8114,6,194,6
S8114,7,116,7
S8114,8,110,8
S8114,9,186,9
S8114,10,20,10
S8115,1,103,1
S8115,2,184,2
S8115,3,11,3
S8115,4,112,4
S8115,5,59,5
S8115,6,18,6
S8115,7,28,7
S8115,8,77,8
S8115,9,84,9
S8115,10,136,10
S8116,1,58,1
S8116,2,9,2
S8116,3,34,3
S8116,4,59,4
S8116,5,110,5
S8116,6,195,6
S8116,7,19,7
S8116,8,191,8
S8116,9,72,9
S8117,1,166,1
S8117,2,199,2
S8117,3,174,3
S8117,4,6,4
S8117,5,183,5
S8117,6,41,6
S8117,7,190,7
S8117,8,32,8
S8117,9,122,9
S8118,1,38,1
S8118,2,87,2
S8118,3,74,3
S8118,4,85,4
S8118,5,99,5
S8118,6,135,6
S8118,7,9,7
S8118,8,116,8
S8118,9,97,9
S8118,10,119,10
S8118,11,200,11
S8118,12,159,12
S8118,13,188,13
S8119,1,168,1
S8119,2,99,2
S8119,3,128,3
S8119,4,134,4
S8119,5,13,5
S8119,6,189,6
S8119,7,108,7
S8119,8,170,8
S8119,9,113,9
S812,1,76,1
S812,2,98,2
S812,3,16,3
S812,4,125,4
S812,5,72,5
S812,6,125,6
S812,7,130,7
S812,8,128,8
S812,9,76,9
S812,10,48,10
S812,11,29,11
S812,12,105,12
S8120,1,108,1
S8120,2,102,2
S8120,3,39,3
S8120,4,194,4
S8120,5,162,5
S8120,6,155,6
S8120,7,106,7
S8120,8,72,8
S8120,9,10,9
S8120,10,74,10
S8120,11,23,11
S8120,12,8,12
S8120,13,74,13
S8120,14,7,14
S8120,15,94,15
S8121,1,167,1
S8121,2,195,2
S8121,3,7,3
S8121,4,182,4
S8121,5,99,5
S8121,6,123,6
S8121,7,73,7
S8121,8,17,8
S8121,9,164,9
S8121,10,145,10
S8121,11,113,11
S8121,12,97,12
S8121,13,29,13
S8121,14,52,14
S8121,15,169,15
S8121,16,23,16
S8122,1,43,1
S8122,2,51,2
S8122,3,145,3
S8122,4,82,4
S8122,5,91,5
S8122,6,91,6
S8122,7,48,7
S8122,8,86,8
S8122,9,24,9
S8122,10,45,10
S8122,11,9,11
S8123,1,9,1
S8123,2,129,2
S8123,3,194,3
S8123,4,1,4
S8123,5,143,5
S8123,6,108,6
S8123,7,144,7
S8123,8,181,8
S8123,9,82,9
S8123,10,15,10
S8123,11,89,11
S8123,12,189,12
S8123,13,143,13
S8124,1,135,1
S8124,2,8,2
S8124,3,188,3
S8124,4,147,4
S8124,5,142,5
S8124,6,21,6
S8124,7,30,7
S8124,8,4,8
S8124,9,141,9
S8124,10,189,10
S8124,11,127,11
S8125,1,15,1
S8125,2,11,2
S8125,3,119,3
S8125,4,31,4
S8125,5,38,5
S8125,6,143,6
S8125,7,121,7
S8125,8,171,8
S8125,9,72,9
S8125,10,137,10
S8125,11,23,11
S8125,12,132,12
S8125,13,64,13
S8126,1,37,1
S8126,2,112,2
S8126,3,109,3
S8126,4,181,4
S8126,5,176,5
S8126,6,111,6
S8126,7,196,7
S8126,8,111,8
S8126,9,163,9
S8126,10,1,10
S8126,11,127,11
S8126,12,186,12
S8126,13,66,13
S8126,14,94,14
S8126,15,21,15
S8127,1,31,1
S8127,2,91,2
S8127,3,61,3
S8127,4,104,4
S8127,5,9,5
S8127,6,69,6
S8127,7,167,7
S8127,8,70,8
S8127,9,155,9
S8127,10,46,10
S8127,11,93,11
S8127,12,142,12
S8127,13,30,13
S8127,14,179,14
S8127,15,89,15
S8128,1,18,1
S8128,2,68,2
S8128,3,42,3
S8128,4,199,4
S8128,5,163,5
S8128,6,104,6
S8128,7,156,7
S8128,8,158,8
S8128,9,178,9
S8128,10,129,10
S8128,11,63,11
S8128,12,11,12
S8128,13,188,13
S8128,14,197,14
S8128,15,28,15
S8128,16,127,16
S8128,17,107,17
S8129,1,108,1
S8129,2,154,2
S8129,3,125,3
S8129,4,122,4
S8129,5,176,5
S8129,6,185,6
S8129,7,149,7
S8129,8,35,8
S8129,9,130,9
S8129,10,62,10
S8129,11,14,11
S8129,12,112,12
S813,1,33,1
S813,2,49,2
S813,3,129,3
S813,4,1,4
S813,5,83,5
S813,6,160,6
S813,7,140,7
S813,8,105,8
S813,9,12,9
S8130,1,145,1
S8130,2,155,2
S8130,3,25,3
S8130,4,121,4
S8130,5,77,5
S8130,6,75,6
S8130,7,194,7
S8130,8,189,8
S8130,9,112,9
S8130,10,9,10
S8130,11,54,11
S8130,12,136,12
S8130,13,15,13
S8130,14,4,14
S8130,15,140,15
S8130,16,115,16
S8131,1,143,1
S8131,2,52,2
S8131,3,40,3
S8131,4,116,4
S8131,5,31,5
S8131,6,157,6
S8131,7,85,7
S8131,8,124,8
S8131,9,68,9
S8131,10,1,10
S8131,11,196,11
S8131,12,10,12
S8131,13,114,13
S8132,1,69,1
S8132,2,193,2
S8132,3,160,3
S8132,4,110,4
S8132,5,117,5
S8132,6,6,6
S8132,7,41,7
S8132,8,95,8
S8132,9,91,9
S8132,10,137,10
S8133,1,186,1
S8133,2,188,2
S8133,3,164,3
S8133,4,63,4
S8133,5,26,5
S8133,6,50,6
S8133,7,111,7
S8133,8,73,8
S8133,9,93,9
S8133,10,36,10
S8133,11,134,11
S8133,12,79,12
S8133,13,95,13
S8133,14,59,14
S8133,15,47,15
S8133,16,21,16
S8133,17,89,17
S8133,18,21,18
S8133,19,165,19
S8134,1,118,1
S8134,2,54,2
S8134,3,161,3
S8134,4,182,4
S8134,5,33,5
S8134,6,39,6
S8134,7,1,7
S8134,8,164,8
S8134,9,188,9
S8135,1,185,1
S8135,2,185,2
S8135,3,172,3
S8135,4,165,4
S8135,5,64,5
S8135,6,125,6
S8135,7,31,7
S8135,8,26,8
S8135,9,90,9
S8135,10,89,10
S8135,11,28,11
S8135,12,191,12
S8135,13,61,13
S8135,14,104,14
S8135,15,98,15
S8136,1,72,1
S8136,2,181,2
S8136,3,3,3
S8136,4,156,4
S8136,5,35,5
S8136,6,100,6
S8136,7,91,7
S8136,8,123,8
S8136,9,105,9
S8136,10,91,10
S8136,11,104,11
S8136,12,195,12
S8136,13,36,13
S8136,14,26,14
S8136,15,54,15
S8136,16,73,16
S8136,17,57,17
S8137,1,88,1
S8137,2,86,2
S8137,3,135,3
S8137,4,45,4
S8137,5,14,5
S8137,6,71,6
S8137,7,18,7
S8137,8,52,8
S8137,9,75,9
S8137,10,71,10
S8137,11,119,11
S8137,12,98,12
S8138,1,24,1
S8138,2,23,2
S8138,3,27,3
S8138,4,176,4
S8138,5,142,5
S8138,6,144,6
S8138,7,110,7
S8138,8,94,8
S8138,9,128,9
S8138,10,105,10
S8138,11,112,11
S8139,1,42,1
S8139,2,156,2
S8139,3,198,3
S8139,4,177,4
S8139,5,156,5
S8139,6,29,6
S8139,7,61,7
S8139,8,47,8
S8139,9,182,9
S8139,10,35,10
S8139,11,53,11
S8139,12,105,12
S8139,13,90,13
S814,1,168,1
S814,2,149,2
S814,3,6,3
S814,4,1,4
S814,5,16,5
S814,6,84,6
S814,7,99,7
S814,8,155,8
S814,9,181,9
S814,10,126,10
S814,11,74,11
S814,12,88,12
S814,13,141,13
S814,14,90,14
S814,15,117,15
S814,16,69,16
S8140,1,124,1
S8140,2,90,2
S8140,3,140,3
S8140,4,172,4
S8140,5,85,5
S8140,6,171,6
S8140,7,13,7
S8140,8,10,8
S8140,9,46,9
S8140,10,68,10
S8140,11,57,11
S8140,12,1,12
S8140,13,34,13
S8140,14,50,14
S8141,1,35,1
S8141,2,168,2
S8141,3,102,3
S8141,4,108,4
S8141,5,17,5
S8141,6,116,6
S8141,7,102,7
S8141,8,45,8
S8141,9,197,9
S8141,10,157,10
S8141,11,76,11
S8141,12,97,12
S8141,13,103,13
S8141,14,159,14
S8141,15,96,15
S8141,16,85,16
S8141,17,168,17
S8141,18,89,18
S8141,19,7,19
S8141,20,98,20
S8141,21,113,21
S8142,1,89,1
S8142,2,185,2
S8142,3,53,3
S8142,4,189,4
S8142,5,135,5
S8142,6,35,6
S8142,7,160,7
S8142,8,23,8
S8142,9,159,9
S8142,10,118,10
S8142,11,143,11
S8142,12,89,12
S8142,13,19,13
S8142,14,12,14
S8142,15,159,15
S8142,16,104,16
S8142,17,8,17
S8142,18,45,18
S8143,1,112,1
S8143,2,112,2
S8143,3,170,3
S8143,4,153,4
S8143,5,13,5
S8143,6,198,6
S8143,7,11,7
S8143,8,184,8
S8143,9,145,9
S8143,10,131,10
S8143,11,135,11
S8143,12,184,12
S8143,13,94,13
S8143,14,140,14
S8143,15,65,15
S8143,16,185,16
S8143,17,88,17
S8144,1,31,1
S8144,2,112,2
S8144,3,46,3
S8144,4,156,4
S8144,5,158,5
S8144,6,39,6
S8144,7,174,7
S8144,8,176,8
S8144,9,86,9
S8144,10,195,10
S8144,11,80,11
S8144,12,119,12
S8144,13,200,13
S8144,14,190,14
S8144,15,161,15
S8145,1,23,1
S8145,2,63,2
S8145,3,183,3
S8145,4,143,4
S8145,5,107,5
S8145,6,113,6
S8145,7,155,7
S8145,8,87,8
S8145,9,5,9
S8145,10,144,10
S8145,11,121,11
S8145,12,179,12
S8145,13,29,13
S8145,14,17,14
S8145,15,114,15
S8146,1,68,1
S8146,2,154,2
S8146,3,49,3
S8146,4,118,4
S8146,5,39,5
S8146,6,30,6
S8146,7,26,7
S8146,8,31,8
S8146,9,66,9
S8146,10,14,10
S8146,11,184,11
S8146,12,18,12
S8146,13,172,13
S8146,14,124,14
S8146,15,174,15
S8147,1,56,1
S8147,2,184,2
S8147,3,190,3
S8147,4,11,4
S8147,5,103,5
S8147,6,148,6
S8147,7,106,7
S8147,8,199,8
S8147,9,32,9
S8147,10,143,10
S8147,11,30,11
S8147,12,174,12
S8147,13,1,13
S8147,14,81,14
S8147,15,81,15
S8148,1,19,1
S8148,2,125,2
S8148,3,143,3
S8148,4,163,4
S8148,5,11,5
S8148,6,164,6
S8148,7,200,7
S8148,8,59,8
S8148,9,24,9
S8148,10,80,10
S8148,11,102,11
S8148,12,12,12
S8148,13,189,13
S8148,14,181,14
S8148,15,195,15
S8149,1,162,1
S8149,2,159,2
S8149,3,63,3
S8149,4,187,4
S8149,5,102,5
S8149,6,47,6
S8149,7,133,7
S8149,8,47,8
S8149,9,28,9
S8149,10,156,10
S8149,11,146,11
S8149,12,7,12
S8149,13,192,13
S8149,14,108,14
S8149,15,163,15
S8149,16,11,16
S8149,17,46,17
S815,1,26,1
S815,2,95,2
S815,3,176,3
S815,4,86,4
S815,5,94,5
S815,6,151,6
S815,7,11,7
S815,8,1,8
S815,9,4,9
S815,10,93,10
S815,11,193,11
S815,12,34,12
S815,13,70,13
S815,14,27,14
S815,15,169,15
S815,16,6,16
S815,17,47,17
S815,18,15,18
S8150,1,34,1
S8150,2,21,2
S8150,3,141,3
S8150,4,187,4
S8150,5,41,5
S8150,6,104,6
S8150,7,63,7
S8150,8,98,8
S8150,9,112,9
S8150,10,170,10
S8150,11,124,11
S8151,1,124,1
S8151,2,92,2
S8151,3,107,3
S8151,4,47,4
S8151,5,22,5
S8151,6,55,6
S8151,7,150,7
S8151,8,119,8
S8151,9,92,9
S8151,10,82,10
S8151,11,12,11
S8151,12,28,12
S8151,13,187,13
S8152,1,95,1
S8152,2,114,2
S8152,3,93,3
S8152,4,124,4
S8152,5,77,5
S8152,6,93,6
S8152,7,117,7
S8152,8,125,8
S8152,9,200,9
S8152,10,153,10
S8152,11,133,11
S8152,12,78,12
S8152,13,72,13
S8152,14,160,14
S8153,1,198,1
S8153,2,75,2
S8153,3,32,3
S8153,4,102,4
S8153,5,8,5
S8153,6,163,6
S8153,7,15,7
S8153,8,33,8
S8153,9,103,9
S8153,10,157,10
S8153,11,23,11
S8153,12,129,12
S8153,13,198,13
S8153,14,113,14
S8153,15,45,15
S8154,1,28,1
S8154,2,35,2
S8154,3,118,3
S8154,4,150,4
S8154,5,10,5
S8154,6,26,6
S8154,7,138,7
S8154,8,133,8
S8154,9,165,9
S8154,10,28,10
S8154,11,39,11
S8154,12,44,12
S8155,1,196,1
S8155,2,91,2
S8155,3,15,3
S8155,4,118,4
S8155,5,18,5
S8155,6,1,6
S8155,7,120,7
S8155,8,164,8
S8155,9,54,9
S8155,10,179,10
S8155,11,11,11
S8155,12,64,12
S8156,1,12,1
S8156,2,130,2
S8156,3,34,3
S8156,4,150,4
S8156,5,30,5
S8156,6,3,6
S8156,7,55,7
S8156,8,164,8
S8156,9,39,9
S8156,10,16,10
S8156,11,75,11
S8156,12,173,12
S8156,13,99,13
S8156,14,124,14
S8156,15,43,15
S8156,16,102,16
S8157,1,148,1
S8157,2,19,2
S8157,3,107,3
S8157,4,50,4
S8157,5,6,5
S8157,6,106,6
S8157,7,115,7
S8157,8,18,8
S8157,9,80,9
S8157,10,179,10
S8157,11,181,11
S8157,12,97,12
S8158,1,47,1
S8158,2,44,2
S8158,3,123,3
S8158,4,21,4
S8158,5,190,5
S8158,6,90,6
S8158,7,99,7
S8158,8,159,8
S8158,9,111,9
S8158,10,136,10
S8158,11,199,11
S8158,12,96,12
S8158,13,92,13
S8158,14,9,14
S8158,15,36,15
S8158,16,61,16
S8158,17,51,17
S8158,18,182,18
S8159,1,137,1
S8159,2,172,2
S8159,3,16,3
S8159,4,122,4
S8159,5,104,5
S8159,6,190,6
S8159,7,159,7
S8159,8,65,8
S8159,9,183,9
S8159,10,183,10
S8159,11,33,11
S8159,12,58,12
S8159,13,150,13
S8159,14,93,14
S8159,15,34,15
S8159,16,19,16
S8159,17,186,17
S8159,18,96,18
S8159,19,111,19
S8159,20,56,20
S816,1,51,1
S816,2,44,2
S816,3,156,3
S816,4,191,4
S816,5,93,5
S816,6,147,6
S816,7,154,7
S816,8,83,8
S816,9,154,9
S816,10,61,10
S816,11,168,11
S816,12,64,12
S816,13,8,13
S816,14,107,14
S816,15,70,15
S816,16,110,16
S816,17,9,17
S816,18,45,18
S816,19,141,19
S816,20,106,20
S8160,1,200,1
S8160,2,80,2
S8160,3,95,3
S8160,4,121,4
S8160,5,63,5
S8160,6,109,6
S8160,7,163,7
S8160,8,29,8
S8160,9,49,9
S8160,10,164,10
S8160,11,93,11
S8160,12,190,12
S8160,13,43,13
S8160,14,73,14
S8160,15,188,15
S8160,16,131,16
S8161,1,119,1
S8161,2,169,2
S8161,3,10,3
S8161,4,139,4
S8161,5,25,5
S8161,6,98,6
S8161,7,132,7
S8161,8,181,8
S8161,9,57,9
S8161,10,109,10
S8161,11,49,11
S8161,12,176,12
S8161,13,42,13
S8162,1,111,1
S8162,2,25,2
S8162,3,194,3
S8162,4,163,4
S8162,5,11,5
S8162,6,136,6
S8162,7,107,7
S8162,8,132,8
S8162,9,100,9
S8162,10,153,10
S8162,11,133,11
S8162,12,164,12
S8162,13,93,13
S8163,1,120,1
S8163,2,109,2
S8163,3,46,3
S8163,4,192,4
S8163,5,161,5
S8163,6,69,6
S8163,7,24,7
S8163,8,189,8
S8163,9,52,9
S8163,10,91,10
S8163,11,194,11
S8163,12,68,12
S8163,13,103,13
S8163,14,26,14
S8163,15,171,15
S8164,1,177,1
S8164,2,29,2
S8164,3,189,3
S8164,4,200,4
S8164,5,74,5
S8164,6,23,6
S8164,7,92,7
S8164,8,175,8
S8164,9,73,9
S8164,10,6,10
S8165,1,73,1
S8165,2,62,2
S8165,3,198,3
S8165,4,160,4
S8165,5,137,5
S8165,6,57,6
S8165,7,25,7
S8165,8,86,8
S8165,9,31,9
S8165,10,184,10
S8165,11,175,11
S8165,12,13,12
S8165,13,101,13
S8165,14,163,14
S8165,15,42,15
S8165,16,179,16
S8165,17,71,17
S8165,18,11,18
S8165,19,81,19
S8165,20,156,20
S8165,21,166,21
S8166,1,105,1
S8166,2,169,2
S8166,3,95,3
S8166,4,114,4
S8166,5,169,5
S8166,6,30,6
S8166,7,146,7
S8166,8,192,8
S8166,9,133,9
S8166,10,69,10
S8166,11,198,11
S8166,12,191,12
S8166,13,138,13
S8166,14,51,14
S8166,15,128,15
S8166,16,112,16
S8166,17,144,17
S8166,18,74,18
S8167,1,96,1
S8167,2,113,2
S8167,3,148,3
S8167,4,51,4
S8167,5,12,5
S8167,6,38,6
S8167,7,165,7
S8167,8,13,8
S8167,9,73,9
S8168,1,111,1
S8168,2,183,2
S8168,3,63,3
S8168,4,141,4
S8168,5,113,5
S8168,6,20,6
S8168,7,143,7
S8168,8,16,8
S8168,9,97,9
S8168,10,64,10
S8168,11,5,11
S8168,12,23,12
S8168,13,11,13
S8168,14,119,14
S8168,15,196,15
S8168,16,69,16
S8168,17,181,17
S8169,1,87,1
S8169,2,55,2
S8169,3,199,3
S8169,4,43,4
S8169,5,121,5
S8169,6,49,6
S8169,7,11,7
S8169,8,40,8
S8169,9,141,9
S8169,10,89,10
S8169,11,14,11
S8169,12,67,12
S8169,13,30,13
S817,1,50,1
S817,2,97,2
S817,3,8,3
S817,4,87,4
S817,5,100,5
S817,6,24,6
S817,7,146,7
S817,8,142,8
S817,9,152,9
S8170,1,60,1
S8170,2,61,2
S8170,3,5,3
S8170,4,200,4
S8170,5,158,5
S8170,6,38,6
S8170,7,198,7
S8170,8,22,8
S8170,9,48,9
S8170,10,190,10
S8170,11,171,11
S8170,12,142,12
S8170,13,199,13
S8170,14,96,14
S8170,15,113,15
S8171,1,112,1
S8171,2,145,2
S8171,3,168,3
S8171,4,99,4
S8171,5,57,5
S8171,6,86,6
S8171,7,140,7
S8171,8,84,8
S8171,9,46,9
S8171,10,169,10
S8171,11,60,11
S8171,12,120,12
S8171,13,127,13
S8171,14,118,14
S8171,15,40,15
S8171,16,142,16
S8171,17,133,17
S8171,18,29,18
S8172,1,62,1
S8172,2,31,2
S8172,3,119,3
S8172,4,31,4
S8172,5,183,5
S8172,6,152,6
S8172,7,3,7
S8172,8,157,8
S8172,9,77,9
S8172,10,125,10
S8173,1,98,1
S8173,2,92,2
S8173,3,160,3
S8173,4,55,4
S8173,5,88,5
S8173,6,25,6
S8173,7,6,7
S8173,8,78,8
S8173,9,157,9
S8173,10,135,10
S8173,11,17,11
S8173,12,181,12
S8173,13,187,13
S8173,14,141,14
S8173,15,18,15
S8174,1,82,1
S8174,2,47,2
S8174,3,150,3
S8174,4,190,4
S8174,5,150,5
S8174,6,81,6
S8174,7,75,7
S8174,8,86,8
S8174,9,94,9
S8174,10,108,10
S8174,11,54,11
S8174,12,42,12
S8174,13,19,13
S8174,14,19,14
S8174,15,195,15
S8174,16,137,16
S8175,1,115,1
S8175,2,69,2
S8175,3,140,3
S8175,4,19,4
S8175,5,164,5
S8175,6,198,6
S8175,7,70,7
S8175,8,58,8
S8175,9,165,9
S8176,1,38,1
S8176,2,16,2
S8176,3,194,3
S8176,4,106,4
S8176,5,67,5
S8176,6,153,6
S8176,7,159,7
S8176,8,20,8
S8176,9,158,9
S8176,10,196,10
S8176,11,146,11
S8176,12,34,12
S8176,13,19,13
S8176,14,89,14
S8176,15,140,15
S8177,1,103,1
S8177,2,54,2
S8177,3,18,3
S8177,4,28,4
S8177,5,3,5
S8177,6,178,6
S8177,7,184,7
S8177,8,113,8
S8177,9,127,9
S8178,1,45,1
S8178,2,59,2
S8178,3,74,3
S8178,4,41,4
S8178,5,161,5
S8178,6,18,6
S8178,7,132,7
S8178,8,170,8
S8178,9,194,9
S8178,10,124,10
S8178,11,13,11
S8179,1,109,1
S8179,2,80,2
S8179,3,175,3
S8179,4,161,4
S8179,5,113,5
S8179,6,48,6
S8179,7,138,7
S8179,8,94,8
S8179,9,197,9
S8179,10,19,10
S8179,11,100,11
S818,1,102,1
S818,2,50,2
S818,3,166,3
S818,4,27,4
S818,5,191,5
S818,6,56,6
S818,7,76,7
S818,8,106,8
S818,9,13,9
S818,10,11,10
S818,11,19,11
S818,12,164,12
S818,13,141,13
S818,14,9,14
S818,15,163,15
S818,16,48,16
S818,17,49,17
S818,18,109,18
S818,19,94,19
S818,20,178,20
S818,21,133,21
S8180,1,104,1
S8180,2,184,2
S8180,3,143,3
S8180,4,172,4
S8180,5,77,5
S8180,6,47,6
S8180,7,21,7
S8180,8,29,8
S8180,9,28,9
S8180,10,129,10
S8180,11,168,11
S8180,12,147,12
S8180,13,174,13
S8180,14,178,14
S8180,15,45,15
S8180,16,127,16
S8180,17,181,17
S8180,18,178,18
S8181,1,66,1
S8181,2,24,2
S8181,3,175,3
S8181,4,49,4
S8181,5,30,5
S8181,6,12,6
S8181,7,165,7
S8181,8,136,8
S8181,9,137,9
S8181,10,1,10
S8182,1,133,1
S8182,2,148,2
S8182,3,165,3
S8182,4,68,4
S8182,5,24,5
S8182,6,58,6
S8182,7,145,7
S8182,8,85,8
S8182,9,138,9
S8182,10,131,10
S8182,11,89,11
S8182,12,99,12
S8182,13,195,13
S8182,14,42,14
S8182,15,200,15
S8182,16,35,16
S8182,17,122,17
S8183,1,64,1
