Source,Target,Frequency
121,130,2
18,72,2
93,163,2
195,61,2
93,20,2
67,165,2
55,153,2
15,199,2
179,116,2
80,191,2
141,57,2
5,55,2
195,167,2
199,134,2
131,137,2
137,36,2
54,98,2
13,167,2
41,80,2
72,141,2
99,103,2
3,11,2
137,7,2
58,131,2
148,85,2
170,97,2
10,86,2
148,30,2
25,116,2
38,22,2
115,185,2
138,195,2
175,161,2
125,169,2
97,151,2
174,171,2
38,75,2
90,79,2
179,29,2
29,51,2
22,182,2
177,166,2
138,150,2
104,113,2
124,102,2
155,116,2
109,159,2
168,80,2
168,76,2
79,30,2
56,140,2
120,176,2
176,115,2
151,129,2
131,26,2
43,67,2
118,16,2
16,31,2
22,74,2
119,94,2
153,10,2
79,119,2
50,84,2
127,142,2
147,179,2
82,180,2
154,166,2
197,48,2
116,175,2
104,77,2
62,78,2
113,126,2
191,150,2
169,28,2
66,33,2
133,125,2
16,169,2
105,152,2
2,196,2
87,87,2
107,89,2
61,10,2
129,41,2
115,17,2
146,139,2
179,54,2
34,1,2
14,12,2
5,54,2
10,87,2
163,147,2
83,25,2
25,37,2
165,158,2
152,151,2
151,137,2
49,185,2
180,108,2
60,60,2
58,91,2
56,167,2
107,188,2
113,182,2
156,195,2
96,74,2
64,139,2
113,47,2
47,120,2
35,101,2
101,23,2
188,200,2
110,115,2
111,194,2
133,86,2
140,10,2
107,59,2
122,33,2
75,144,2
49,172,2
192,146,2
58,161,2
131,24,2
80,149,2
181,183,2
71,51,2
193,24,2
11,109,2
121,14,2
8,153,2
170,136,2
93,65,2
114,98,2
95,179,2
123,169,2
104,9,2
32,83,2
83,189,2
133,46,2
100,55,2
48,90,2
147,144,2
54,116,2
116,118,2
62,51,2
89,78,2
132,38,2
8,102,2
170,32,2
124,36,2
108,156,2
188,123,2
28,181,2
51,26,2
19,25,2
187,110,2
1,75,2
76,68,2
99,110,2
20,83,2
130,99,2
88,41,2
74,11,2
182,72,2
109,89,2
135,47,2
74,159,2
147,29,2
88,158,2
158,98,2
53,64,2
31,4,2
59,79,2
52,101,2
96,40,2
134,114,2
186,14,2
63,153,2
54,67,2
131,106,2
167,76,2
114,188,2
167,178,2
1,156,2
191,177,2
160,165,2
45,32,2
65,94,2
49,52,2
159,23,2
92,78,2
99,193,2
148,96,2
18,155,2
190,84,2
37,136,2
88,185,2
27,200,2
50,133,2
146,178,2
147,68,2
138,140,2
197,101,2
73,172,2
151,138,2
16,22,2
22,44,2
24,195,2
135,175,2
21,105,2
187,103,2
39,145,2
81,46,2
29,35,2
88,172,2
126,42,2
51,116,2
75,128,2
155,119,2
55,14,2
150,139,2
171,101,2
29,93,2
73,104,2
188,20,2
50,195,2
10,13,2
81,63,2
142,80,2
157,92,2
114,60,2
90,126,2
123,39,2
153,41,2
13,173,2
114,120,2
135,142,2
176,143,2
82,14,2
176,14,2
23,52,2
139,84,2
152,150,2
147,133,2
74,2,2
190,70,2
180,53,2
69,144,2
144,12,2
13,163,2
119,28,2
19,1,2
40,128,2
48,110,2
137,111,2
143,70,2
182,181,2
91,150,2
155,41,2
161,130,2
196,134,2
8,144,2
132,166,2
149,41,2
68,76,2
160,149,2
186,114,2
18,110,2
81,51,2
194,188,2
30,80,2
77,11,2
134,196,2
32,141,2
199,54,2
175,176,2
176,6,2
120,188,2
145,64,2
31,151,2
82,132,2
199,156,2
91,32,2
187,52,2
135,16,2
141,69,2
100,175,2
188,137,2
65,171,2
42,182,2
117,189,2
165,17,2
66,91,2
123,111,2
78,46,2
46,61,2
82,65,2
9,180,2
184,57,2
110,78,2
42,56,2
105,59,2
38,135,2
34,10,2
1,63,2
187,81,2
121,109,2
23,81,2
190,62,2
38,171,2
150,193,2
88,40,2
40,135,2
57,179,2
182,192,2
107,30,2
30,83,2
193,62,2
135,177,2
177,41,2
98,21,2
116,20,2
195,74,2
6,165,2
104,192,2
101,181,2
89,132,2
71,26,2
22,135,2
85,181,2
118,66,2
91,50,2
186,129,2
174,199,2
14,162,2
141,122,2
22,97,2
14,131,2
59,96,2
44,136,2
179,71,2
28,196,2
68,40,2
135,63,2
166,180,2
85,39,2
24,33,2
192,8,2
169,57,2
22,87,2
64,101,2
184,162,2
115,39,2
38,168,2
50,200,2
13,128,2
169,66,2
99,13,2
179,100,2
179,191,2
127,29,2
108,37,2
196,114,2
152,17,2
42,73,2
73,127,2
14,14,2
84,122,2
175,84,2
53,186,2
85,80,2
121,112,2
59,194,2
75,7,2
65,37,2
120,111,2
137,164,2
63,184,2
84,43,2
122,119,2
141,152,2
104,2,2
200,146,2
2,183,2
172,195,2
44,196,2
117,1,2
175,188,2
140,29,2
172,83,2
12,18,2
178,76,2
177,193,2
23,34,2
19,105,2
134,178,2
112,80,2
142,18,2
9,170,2
155,100,2
47,3,2
107,76,2
80,29,2
6,162,2
147,73,2
42,122,2
192,14,2
71,40,2
181,156,2
168,83,2
67,77,2
189,130,2
162,99,2
179,165,2
24,99,2
167,116,2
4,1,2
181,68,2
147,180,2
78,200,2
95,128,2
185,140,2
4,26,2
13,176,2
199,116,2
192,25,2
102,120,2
147,175,2
13,45,2
14,113,2
168,41,2
159,37,2
158,92,2
39,116,2
31,137,2
82,157,2
74,191,2
109,43,2
197,132,2
182,44,2
65,149,2
160,191,2
89,48,2
97,54,2
12,89,2
111,36,2
123,32,2
49,187,2
98,116,2
70,35,2
119,177,2
175,116,2
19,161,2
28,131,2
79,6,2
148,167,2
55,190,2
71,103,2
181,187,2
60,111,2
119,72,2
135,162,2
122,161,2
92,93,2
188,84,2
72,90,2
165,47,2
68,67,2
1,100,2
200,17,2
97,74,2
190,181,2
86,43,2
195,195,2
117,14,2
29,198,2
93,33,2
172,34,2
114,85,2
167,104,2
40,78,2
20,97,2
61,195,2
56,195,2
30,91,2
60,172,2
34,49,2
94,71,2
5,60,2
17,15,2
55,89,2
4,133,2
38,130,2
17,32,2
190,5,2
116,121,2
14,153,2
94,175,2
107,47,2
196,183,2
64,188,2
6,15,2
182,77,2
7,31,2
133,84,2
61,31,2
85,57,2
178,116,2
89,147,2
190,50,2
107,177,2
24,46,2
104,36,2
151,133,2
160,129,2
57,39,2
146,37,2
11,124,2
169,143,2
164,47,2
112,135,2
136,142,2
17,26,2
189,13,2
61,26,2
110,14,2
38,71,2
140,28,2
23,96,2
63,144,2
60,142,2
108,193,2
99,91,2
74,45,2
83,155,2
183,124,2
98,59,2
24,41,2
50,132,2
160,83,2
132,15,2
44,104,2
148,105,2
48,101,2
118,146,2
114,138,2
138,191,2
143,147,2
54,119,2
168,95,2
178,84,2
127,175,2
47,70,2
198,166,2
193,20,2
127,57,2
43,22,2
51,82,2
125,34,2
37,51,2
53,161,2
80,67,2
185,72,2
139,16,2
157,166,2
90,93,2
193,122,2
64,17,2
109,191,2
45,157,2
162,58,2
174,122,2
200,191,2
149,11,2
121,143,2
15,112,2
166,189,2
157,199,2
52,14,2
20,80,2
131,42,2
168,119,2
193,50,2
119,85,2
111,6,2
84,189,2
117,108,2
22,181,2
171,127,2
167,189,2
118,57,2
23,156,2
45,35,2
170,61,2
18,140,2
140,154,2
51,151,2
140,95,2
61,95,2
159,188,2
143,121,2
178,129,2
21,89,2
66,14,2
3,55,2
122,104,2
190,43,2
57,109,2
165,13,2
46,169,2
17,181,2
108,54,2
182,64,2
85,96,2
198,101,2
104,123,2
95,133,2
193,59,2
106,166,2
194,7,2
146,64,2
85,9,2
152,90,2
57,188,2
140,50,2
63,176,2
26,190,2
27,118,2
79,198,2
133,182,2
28,178,2
187,109,2
50,89,2
108,101,2
95,153,2
9,43,2
186,13,2
179,137,2
138,56,2
97,136,2
130,39,2
50,3,2
188,125,2
80,15,2
164,12,2
54,176,2
120,61,2
52,84,2
51,20,2
34,20,2
143,183,2
140,184,2
30,25,2
94,46,2
39,80,2
32,94,2
105,193,2
37,8,2
66,159,2
161,184,2
36,187,2
94,150,2
19,63,2
16,15,2
69,185,2
130,196,2
182,9,2
188,85,2
27,23,2
76,165,2
63,31,2
158,42,2
59,8,2
187,161,2
142,6,2
4,90,2
3,168,2
158,96,2
40,195,2
117,57,2
118,24,2
38,139,2
196,27,2
14,47,2
47,129,2
143,26,2
26,167,2
200,38,2
128,43,2
196,143,2
1,79,2
125,14,2
120,145,2
56,127,2
118,85,2
32,174,2
13,106,2
118,101,2
73,79,2
2,181,2
108,103,2
144,73,2
188,149,2
99,39,2
47,192,2
85,178,2
1,104,2
85,83,2
110,185,2
3,190,2
92,179,2
120,28,2
60,133,2
189,98,2
149,133,2
4,41,2
114,24,2
21,107,2
70,34,2
96,124,2
191,89,2
191,11,2
17,79,2
16,129,2
65,187,2
121,99,2
74,75,2
116,155,2
113,35,2
63,148,2
54,37,2
101,174,2
18,15,2
121,92,2
64,37,2
107,21,2
124,104,2
25,136,2
93,115,2
116,39,2
136,45,2
144,81,2
43,197,2
134,123,2
85,21,2
137,174,2
123,72,2
111,193,2
146,3,2
2,167,2
147,12,2
130,31,2
107,67,2
4,131,2
112,106,2
120,18,2
191,59,2
102,27,2
25,75,2
54,35,2
153,111,2
111,89,2
28,61,2
17,100,2
99,185,2
28,200,2
42,154,2
181,154,2
69,191,2
94,7,2
193,77,2
163,185,2
93,176,2
118,154,2
19,50,2
134,21,2
3,137,2
101,154,2
122,159,2
28,103,2
42,134,2
7,116,2
118,111,2
86,134,2
174,111,2
116,63,2
119,153,2
26,84,2
134,89,2
61,73,2
11,92,2
34,140,2
149,154,2
148,196,2
149,97,2
120,133,2
95,23,2
138,82,2
188,45,2
93,68,2
184,153,2
149,63,2
79,40,2
101,190,2
75,30,2
23,69,2
163,60,2
19,121,2
98,100,2
71,107,2
153,2,2
135,186,2
163,76,2
120,55,2
44,71,2
115,88,2
139,94,2
69,53,2
194,145,2
163,6,2
42,138,2
52,64,2
178,165,2
100,111,2
191,190,2
15,26,2
119,128,2
80,135,2
147,47,2
80,31,2
3,6,2
114,103,2
125,48,2
134,7,2
148,28,2
159,62,2
5,113,2
72,123,2
24,56,2
136,118,2
137,176,2
184,111,2
157,2,2
193,156,2
76,58,2
78,153,2
71,105,2
156,98,2
93,73,2
100,157,2
140,109,2
33,155,1
20,49,1
46,76,1
2,70,1
22,81,1
45,34,1
128,122,1
105,23,1
183,119,1
76,119,1
99,196,1
82,197,1
187,192,1
182,113,1
181,64,1
19,38,1
44,85,1
168,69,1
148,91,1
21,135,1
121,37,1
7,103,1
177,181,1
61,124,1
182,38,1
6,24,1
58,135,1
155,91,1
147,129,1
151,161,1
47,100,1
100,92,1
44,127,1
24,173,1
191,9,1
119,118,1
71,200,1
60,45,1
47,1,1
63,149,1
127,90,1
59,67,1
51,132,1
28,91,1
123,88,1
83,186,1
180,162,1
57,101,1
12,174,1
108,48,1
102,139,1
194,144,1
20,154,1
78,80,1
48,88,1
43,137,1
190,82,1
198,159,1
135,165,1
88,122,1
188,151,1
4,157,1
56,132,1
128,137,1
187,164,1
164,114,1
177,71,1
71,123,1
83,141,1
10,100,1
117,50,1
59,86,1
90,45,1
76,122,1
189,144,1
182,100,1
76,197,1
31,40,1
151,148,1
194,69,1
93,48,1
195,184,1
51,105,1
101,29,1
22,110,1
3,96,1
96,19,1
198,169,1
179,33,1
34,115,1
9,200,1
108,13,1
170,100,1
185,99,1
177,171,1
198,44,1
133,75,1
75,127,1
25,9,1
80,72,1
63,139,1
110,55,1
145,151,1
169,192,1
13,117,1
158,77,1
3,59,1
153,165,1
100,15,1
80,84,1
61,79,1
87,88,1
31,101,1
157,149,1
186,131,1
52,3,1
40,161,1
161,44,1
44,141,1
8,113,1
48,149,1
47,31,1
149,64,1
14,152,1
30,51,1
39,176,1
107,147,1
26,191,1
94,115,1
142,171,1
120,112,1
46,50,1
83,122,1
109,58,1
60,21,1
81,42,1
178,31,1
97,200,1
29,24,1
16,189,1
30,121,1
146,91,1
142,160,1
160,143,1
156,164,1
96,47,1
108,166,1
163,141,1
185,64,1
40,187,1
75,27,1
84,62,1
63,5,1
63,113,1
4,181,1
76,72,1
168,57,1
122,42,1
153,20,1
73,35,1
83,191,1
31,85,1
9,132,1
55,49,1
163,186,1
45,110,1
56,62,1
151,4,1
146,104,1
57,90,1
128,96,1
72,79,1
107,68,1
51,160,1
29,2,1
190,191,1
95,141,1
168,9,1
140,12,1
92,17,1
31,149,1
10,40,1
162,135,1
106,5,1
168,125,1
152,164,1
65,51,1
55,169,1
157,181,1
161,131,1
109,9,1
149,60,1
6,84,1
160,74,1
55,120,1
164,13,1
102,128,1
149,9,1
61,98,1
173,58,1
136,59,1
143,68,1
126,97,1
49,17,1
19,8,1
194,22,1
68,194,1
11,11,1
57,163,1
95,164,1
37,169,1
55,20,1
168,77,1
13,65,1
77,24,1
24,121,1
187,23,1
157,198,1
175,130,1
123,114,1
104,13,1
167,63,1
69,156,1
19,157,1
17,3,1
68,99,1
28,88,1
25,134,1
6,61,1
20,89,1
196,6,1
138,25,1
169,197,1
173,136,1
123,60,1
128,35,1
154,155,1
174,129,1
190,57,1
92,45,1
103,111,1
136,181,1
38,19,1
32,106,1
175,123,1
142,67,1
179,177,1
50,142,1
63,7,1
78,92,1
59,149,1
176,37,1
44,10,1
143,88,1
44,157,1
178,112,1
4,142,1
11,122,1
78,169,1
99,58,1
18,40,1
86,125,1
62,58,1
82,57,1
185,37,1
49,35,1
173,68,1
114,144,1
174,110,1
89,30,1
47,72,1
78,5,1
23,192,1
191,129,1
2,137,1
118,28,1
171,38,1
85,5,1
73,44,1
182,104,1
58,119,1
127,146,1
43,25,1
186,146,1
103,190,1
190,19,1
196,130,1
23,121,1
183,35,1
61,171,1
185,116,1
153,84,1
66,29,1
150,44,1
64,117,1
76,81,1
2,20,1
114,141,1
18,71,1
47,68,1
188,138,1
196,128,1
20,3,1
28,112,1
196,41,1
138,50,1
6,28,1
189,145,1
90,194,1
194,6,1
19,46,1
118,131,1
82,120,1
83,195,1
65,70,1
23,18,1
189,141,1
86,82,1
167,90,1
73,92,1
14,193,1
195,99,1
59,120,1
72,150,1
167,96,1
190,18,1
48,182,1
56,168,1
44,130,1
78,58,1
180,2,1
11,117,1
173,146,1
7,44,1
74,114,1
126,146,1
80,147,1
143,134,1
102,65,1
54,163,1
6,55,1
91,6,1
109,83,1
15,152,1
12,9,1
132,7,1
190,155,1
88,174,1
105,26,1
60,128,1
9,137,1
165,77,1
82,5,1
117,117,1
37,60,1
126,74,1
4,93,1
76,106,1
192,156,1
180,73,1
142,40,1
159,147,1
153,46,1
30,162,1
44,177,1
95,96,1
98,176,1
153,43,1
98,193,1
66,55,1
78,81,1
128,119,1
130,10,1
70,101,1
198,57,1
192,173,1
94,181,1
12,179,1
1,49,1
103,86,1
70,151,1
69,166,1
49,122,1
58,44,1
93,87,1
93,178,1
20,198,1
136,106,1
161,143,1
95,19,1
71,117,1
127,20,1
76,39,1
48,200,1
41,115,1
20,4,1
65,75,1
72,64,1
86,90,1
59,37,1
26,59,1
79,158,1
117,83,1
56,85,1
85,152,1
53,82,1
157,45,1
61,37,1
139,1,1
110,67,1
66,184,1
124,147,1
34,188,1
38,194,1
181,138,1
124,131,1
25,24,1
184,43,1
29,160,1
84,196,1
23,91,1
164,82,1
179,77,1
182,133,1
107,4,1
134,80,1
44,167,1
26,61,1
100,144,1
42,90,1
37,66,1
50,62,1
39,193,1
5,105,1
87,13,1
66,10,1
146,50,1
80,89,1
65,124,1
124,71,1
149,39,1
137,61,1
130,108,1
132,180,1
1,171,1
6,197,1
12,134,1
25,170,1
27,85,1
76,148,1
20,103,1
75,82,1
115,38,1
71,139,1
139,86,1
192,181,1
62,57,1
23,186,1
159,76,1
95,150,1
181,120,1
38,141,1
11,96,1
41,32,1
155,185,1
74,98,1
28,142,1
179,148,1
61,48,1
147,51,1
69,76,1
165,93,1
20,74,1
129,169,1
102,161,1
122,115,1
163,81,1
54,131,1
125,61,1
197,137,1
137,59,1
79,33,1
27,161,1
152,99,1
19,34,1
74,111,1
137,102,1
51,133,1
137,33,1
128,49,1
33,158,1
165,48,1
187,140,1
4,7,1
156,28,1
59,133,1
190,158,1
57,176,1
158,56,1
55,21,1
28,126,1
50,61,1
111,159,1
110,50,1
114,158,1
98,99,1
24,145,1
56,192,1
49,147,1
103,49,1
47,56,1
64,135,1
23,124,1
176,126,1
142,69,1
46,12,1
33,184,1
28,186,1
102,10,1
120,59,1
152,71,1
83,65,1
190,31,1
60,152,1
195,147,1
120,26,1
43,124,1
75,150,1
25,85,1
16,180,1
47,124,1
35,13,1
113,17,1
167,146,1
166,47,1
3,64,1
68,65,1
80,190,1
194,39,1
158,198,1
177,162,1
58,64,1
59,169,1
70,161,1
73,116,1
39,122,1
170,134,1
178,198,1
192,76,1
186,46,1
21,167,1
10,55,1
161,6,1
131,175,1
130,126,1
79,38,1
132,2,1
22,58,1
102,48,1
88,64,1
20,75,1
75,167,1
149,157,1
2,30,1
112,124,1
81,149,1
175,160,1
109,118,1
117,27,1
152,126,1
164,196,1
107,1,1
55,10,1
109,24,1
130,105,1
71,198,1
116,143,1
4,151,1
140,200,1
10,99,1
64,153,1
89,18,1
55,91,1
196,96,1
169,168,1
101,66,1
63,42,1
72,38,1
90,115,1
148,114,1
14,19,1
158,24,1
140,21,1
132,5,1
164,105,1
22,57,1
199,87,1
186,105,1
114,164,1
111,74,1
44,78,1
6,187,1
190,33,1
26,77,1
53,108,1
39,36,1
47,146,1
98,90,1
27,1,1
113,170,1
31,62,1
134,43,1
178,7,1
115,107,1
77,131,1
70,43,1
50,2,1
198,83,1
57,23,1
107,120,1
19,13,1
86,165,1
165,107,1
187,183,1
58,38,1
32,36,1
55,95,1
140,189,1
54,45,1
65,45,1
6,2,1
123,107,1
92,141,1
141,1,1
172,29,1
69,175,1
94,168,1
72,44,1
121,193,1
61,1,1
1,133,1
63,54,1
3,169,1
46,64,1
193,58,1
35,24,1
60,169,1
84,60,1
129,71,1
64,43,1
161,90,1
38,106,1
124,143,1
116,122,1
114,56,1
18,85,1
62,199,1
186,101,1
163,146,1
21,59,1
18,47,1
132,110,1
108,52,1
193,134,1
121,102,1
10,184,1
81,83,1
31,25,1
178,27,1
58,33,1
155,167,1
176,23,1
186,182,1
52,81,1
163,7,1
43,196,1
84,141,1
160,90,1
19,83,1
130,135,1
38,199,1
158,103,1
184,83,1
151,78,1
123,40,1
150,155,1
81,59,1
159,12,1
95,79,1
105,96,1
185,158,1
2,67,1
73,26,1
124,167,1
17,55,1
76,137,1
132,108,1
191,196,1
106,19,1
62,155,1
129,114,1
86,153,1
2,175,1
40,42,1
185,33,1
138,115,1
75,157,1
21,149,1
21,127,1
76,127,1
168,165,1
77,25,1
33,57,1
31,43,1
64,132,1
64,156,1
94,86,1
100,200,1
173,74,1
7,12,1
177,146,1
131,134,1
66,12,1
114,96,1
128,167,1
20,7,1
160,56,1
152,158,1
49,16,1
115,112,1
66,116,1
100,187,1
153,53,1
109,26,1
149,15,1
109,119,1
17,199,1
8,62,1
89,60,1
143,38,1
31,15,1
16,9,1
75,20,1
74,69,1
18,139,1
185,119,1
128,13,1
32,151,1
36,20,1
20,106,1
146,176,1
34,154,1
4,147,1
173,45,1
150,161,1
39,192,1
2,3,1
146,173,1
29,9,1
52,80,1
28,163,1
197,93,1
95,10,1
156,128,1
82,46,1
143,126,1
28,169,1
117,199,1
167,151,1
4,69,1
88,169,1
55,192,1
80,52,1
26,126,1
105,3,1
18,94,1
193,27,1
50,1,1
135,76,1
48,163,1
37,13,1
139,142,1
138,199,1
137,195,1
124,28,1
177,53,1
60,83,1
61,121,1
190,186,1
21,166,1
54,170,1
116,178,1
154,76,1
64,94,1
83,131,1
82,10,1
4,190,1
35,33,1
156,126,1
35,115,1
134,86,1
183,164,1
186,119,1
168,79,1
31,179,1
59,92,1
35,88,1
149,190,1
2,22,1
129,125,1
77,53,1
16,33,1
109,87,1
179,61,1
101,167,1
162,172,1
126,3,1
195,20,1
57,129,1
99,156,1
111,148,1
122,129,1
22,3,1
172,147,1
18,193,1
42,68,1
19,15,1
90,50,1
92,185,1
171,157,1
157,1,1
130,57,1
187,169,1
143,92,1
181,36,1
197,14,1
71,193,1
164,65,1
28,43,1
108,110,1
192,4,1
133,24,1
143,112,1
151,16,1
47,71,1
163,120,1
135,156,1
92,11,1
137,25,1
105,44,1
199,1,1
111,141,1
195,47,1
195,51,1
51,25,1
158,75,1
125,7,1
162,195,1
60,143,1
34,108,1
132,98,1
134,163,1
149,128,1
50,174,1
62,189,1
101,160,1
45,146,1
123,180,1
67,48,1
158,140,1
108,84,1
84,179,1
70,30,1
124,30,1
41,151,1
152,192,1
17,145,1
129,141,1
99,108,1
188,142,1
92,156,1
149,94,1
34,13,1
41,122,1
22,68,1
131,166,1
160,97,1
48,165,1
158,125,1
136,155,1
26,22,1
47,53,1
25,101,1
191,16,1
3,179,1
41,70,1
99,11,1
68,47,1
44,44,1
139,19,1
144,148,1
72,39,1
153,95,1
26,14,1
159,130,1
198,137,1
163,162,1
152,14,1
14,189,1
169,163,1
106,155,1
52,72,1
33,5,1
83,17,1
170,179,1
28,195,1
140,164,1
192,149,1
148,72,1
55,74,1
33,200,1
14,126,1
27,88,1
189,169,1
36,35,1
154,146,1
45,170,1
116,27,1
57,190,1
103,48,1
90,42,1
23,148,1
103,181,1
185,106,1
184,195,1
35,128,1
46,120,1
177,134,1
167,61,1
13,28,1
173,21,1
185,98,1
106,150,1
36,147,1
13,166,1
166,103,1
77,152,1
48,11,1
51,15,1
74,105,1
117,22,1
61,110,1
38,5,1
199,196,1
138,117,1
78,63,1
122,172,1
125,188,1
149,20,1
142,149,1
56,82,1
141,125,1
141,154,1
178,93,1
9,76,1
107,119,1
148,49,1
189,151,1
23,56,1
77,196,1
19,169,1
189,121,1
26,25,1
12,43,1
21,12,1
187,44,1
31,73,1
31,107,1
175,166,1
146,148,1
128,59,1
95,17,1
87,53,1
139,22,1
182,49,1
130,184,1
37,149,1
97,67,1
79,57,1
57,34,1
62,67,1
20,88,1
44,200,1
71,53,1
118,167,1
143,127,1
8,66,1
193,10,1
151,121,1
29,133,1
147,126,1
40,14,1
186,75,1
129,130,1
25,146,1
77,186,1
107,181,1
9,94,1
44,45,1
83,138,1
62,135,1
134,173,1
89,144,1
177,122,1
42,7,1
7,185,1
38,25,1
181,63,1
65,115,1
110,81,1
198,21,1
21,52,1
151,61,1
130,200,1
167,165,1
14,39,1
94,45,1
77,94,1
112,121,1
108,169,1
166,43,1
199,109,1
33,78,1
6,23,1
82,68,1
10,103,1
106,83,1
196,20,1
23,130,1
165,177,1
131,103,1
127,84,1
187,53,1
94,66,1
48,155,1
155,22,1
198,140,1
120,119,1
129,17,1
53,13,1
121,177,1
136,111,1
157,28,1
12,181,1
98,45,1
132,136,1
8,35,1
76,67,1
41,138,1
40,58,1
116,120,1
58,41,1
27,129,1
33,111,1
93,140,1
186,168,1
95,56,1
91,99,1
59,119,1
145,122,1
98,157,1
91,10,1
111,31,1
4,153,1
35,167,1
42,24,1
57,55,1
55,9,1
9,194,1
152,186,1
196,133,1
190,79,1
173,172,1
26,6,1
59,146,1
50,138,1
127,6,1
100,89,1
176,76,1
17,176,1
160,66,1
11,36,1
90,182,1
142,157,1
3,39,1
115,36,1
37,197,1
24,155,1
79,173,1
168,39,1
148,160,1
183,48,1
197,50,1
129,117,1
96,9,1
76,139,1
76,28,1
28,165,1
57,106,1
125,78,1
194,154,1
96,86,1
175,144,1
76,40,1
46,43,1
93,40,1
87,173,1
35,144,1
23,87,1
127,19,1
188,38,1
30,189,1
148,116,1
52,44,1
172,112,1
1,73,1
47,87,1
168,28,1
7,138,1
141,111,1
76,117,1
117,145,1
137,69,1
11,69,1
193,25,1
83,137,1
154,95,1
28,58,1
146,200,1
171,165,1
166,65,1
158,46,1
31,2,1
34,173,1
121,104,1
41,24,1
165,113,1
101,168,1
92,95,1
136,192,1
145,56,1
84,150,1
81,47,1
42,72,1
174,72,1
38,55,1
198,171,1
36,100,1
45,152,1
100,48,1
55,129,1
20,132,1
108,5,1
183,6,1
42,159,1
196,187,1
157,183,1
77,190,1
192,118,1
6,11,1
138,145,1
60,48,1
54,58,1
48,135,1
102,174,1
45,199,1
102,109,1
103,52,1
120,19,1
82,119,1
119,141,1
13,42,1
137,35,1
5,32,1
115,57,1
66,166,1
95,72,1
91,145,1
199,111,1
14,115,1
96,27,1
4,13,1
87,110,1
76,107,1
1,92,1
118,84,1
159,164,1
44,114,1
189,113,1
198,67,1
5,53,1
36,23,1
163,124,1
139,76,1
119,149,1
74,190,1
169,115,1
115,77,1
189,198,1
178,70,1
60,106,1
90,185,1
13,200,1
58,171,1
138,54,1
25,124,1
87,91,1
47,65,1
78,162,1
102,74,1
115,198,1
5,39,1
157,73,1
198,133,1
86,102,1
56,171,1
166,63,1
170,56,1
130,18,1
82,21,1
107,32,1
70,115,1
76,75,1
12,63,1
84,74,1
164,129,1
195,86,1
23,26,1
142,183,1
99,119,1
130,73,1
177,25,1
111,161,1
90,90,1
47,158,1
104,171,1
171,128,1
116,169,1
82,20,1
185,31,1
81,180,1
69,113,1
76,190,1
82,146,1
134,41,1
116,45,1
12,67,1
200,168,1
89,161,1
105,21,1
75,136,1
119,61,1
98,82,1
118,6,1
41,123,1
195,49,1
159,163,1
135,84,1
28,152,1
67,179,1
1,124,1
57,191,1
35,57,1
125,54,1
85,11,1
117,31,1
96,156,1
120,92,1
73,136,1
193,79,1
63,10,1
10,159,1
182,171,1
54,162,1
109,98,1
18,38,1
164,81,1
35,105,1
98,142,1
195,163,1
22,92,1
12,44,1
38,64,1
55,58,1
144,162,1
112,85,1
176,196,1
130,81,1
70,76,1
38,43,1
105,174,1
153,153,1
63,24,1
96,66,1
144,186,1
65,9,1
64,34,1
113,31,1
158,193,1
165,147,1
184,170,1
123,91,1
97,164,1
130,107,1
20,188,1
111,64,1
42,184,1
11,146,1
98,156,1
59,162,1
31,63,1
28,57,1
162,174,1
71,142,1
112,168,1
86,72,1
72,68,1
79,154,1
168,72,1
129,109,1
8,73,1
160,180,1
87,75,1
192,31,1
7,167,1
89,153,1
78,4,1
94,103,1
12,83,1
166,115,1
75,172,1
172,123,1
188,165,1
160,176,1
11,35,1
178,109,1
58,166,1
142,196,1
94,145,1
191,111,1
103,149,1
161,194,1
183,96,1
170,76,1
167,183,1
136,58,1
171,118,1
118,71,1
145,184,1
106,168,1
184,52,1
37,194,1
160,43,1
43,129,1
104,30,1
54,191,1
184,76,1
165,32,1
163,80,1
67,36,1
11,57,1
67,71,1
83,87,1
71,157,1
133,140,1
33,130,1
190,168,1
19,143,1
167,128,1
96,70,1
48,30,1
134,11,1
117,192,1
84,200,1
24,47,1
75,161,1
124,17,1
129,8,1
14,176,1
138,63,1
63,84,1
104,170,1
54,158,1
180,136,1
97,13,1
28,31,1
189,99,1
165,200,1
181,4,1
4,66,1
172,62,1
66,37,1
116,116,1
113,42,1
42,59,1
57,108,1
64,164,1
165,5,1
20,1,1
34,171,1
104,34,1
100,133,1
55,180,1
56,32,1
166,14,1
132,28,1
12,185,1
21,145,1
87,129,1
193,196,1
155,56,1
54,1,1
72,93,1
88,38,1
50,27,1
197,12,1
97,50,1
34,51,1
157,72,1
48,59,1
81,110,1
6,88,1
52,48,1
100,26,1
23,170,1
138,2,1
79,8,1
36,93,1
85,107,1
48,118,1
83,174,1
136,76,1
19,149,1
39,35,1
19,120,1
123,30,1
170,170,1
156,63,1
25,122,1
56,31,1
9,67,1
189,86,1
48,65,1
12,126,1
64,106,1
106,111,1
156,193,1
72,162,1
53,4,1
1,95,1
152,32,1
59,173,1
8,130,1
159,106,1
68,109,1
147,98,1
19,55,1
20,54,1
95,173,1
1,122,1
192,45,1
145,34,1
94,39,1
115,172,1
139,18,1
161,39,1
54,137,1
137,103,1
158,23,1
53,139,1
101,120,1
